THERM_FPGA,THERM_DCB,VMON_6V,VMON_3V7,VMON_1V8,VMON_3V3D,VMON_2V5D,VMON_1V2D,VMON_VCC_FLASH0,VMON_VCC_FLASH1,VMON_VCC_FLASH2,VMON_VCC_FLASH3,VMON_3V3_HK,VMON_GND,GND_RES,GND_RES2,SPE_P5_V,SPE_P5_C,SPE_N5_V,SPE_N5_C,SPE_1VA8_V,SPE_1VA8_C,SPE_1VAD8_V,SPE_1VAD8_C,SPE_3VD3_V,SPE_3VD3_C,SPE_2VD5_V,SPE_2VD5_C,SPE_1VD8_V,SPE_1VD8_C,SPE_1VD5_V,SPE_1VD5_C,SPE_1VD0_V,SPE_1VD0_C,SPE_FPGA_T,SPE_ADC0_T,SPE_ADC1_T,PFPS_DCB_1V8,PFPS_DCB_3V7,PFPS_DCB_5V,PFPS_SPE_1V5,PFPS_SPE_2V3,PFPS_SPE_3V6,PFPS_SPE_P5V5,PFPS_SPE_N5V5,PFPS_MOT_A,PFPS_PA3_T,PFPS_PA2_T,PFPS_PA1_T,PFPS_PA0_T,PFPS_CAR_T,PFPS_PFPS_T,PFPS_BAT_T,VMON_PDU_COMMS,VMON_PDU_PFPS,VMON_PDU_CAROUSEL,ADC_PWR
50.399,48.908,5.584,4.018,1.872,3.242,2.45,1.197,0.0,0.0,0.0,0.0,3.234,0.0,0.0,0.0,5.15,0.12,-4.996,0.097,1.901,0.2,1.904,0.194,3.36,0.0,2.548,-0.0,1.8,-0.0,1.5,-0.0,1.023,0.001,65.127,57.445,54.841,968,1392,1418,1244,1316,1686,1391,1391,15,45.654,46.142,46.142,46.631,2486,773,2486,594,31,0,1
50.453,48.96,5.582,4.018,1.873,3.242,2.45,1.197,0.0,0.0,0.0,0.0,3.234,0.0,0.0,0.0,5.163,0.116,-4.996,0.093,1.901,0.2,1.906,0.189,3.36,0.0,2.548,-0.0,1.8,-0.0,1.5,-0.0,1.023,0.001,65.127,57.669,54.841,968,1392,1417,1245,1316,1686,1391,1391,15,45.654,46.142,46.142,46.631,2486,772,2486,594,31,0,1
50.453,49.013,5.582,4.018,1.872,3.242,2.45,1.197,0.0,0.0,0.0,0.0,3.234,0.0,0.0,0.0,5.163,0.117,-4.996,0.094,1.901,0.2,1.906,0.189,3.36,0.0,2.548,-0.0,1.8,-0.0,1.5,-0.0,1.011,0.002,65.127,57.669,55.052,967,1391,1417,1183,1311,1669,1391,1391,14,45.654,46.142,46.142,46.631,2486,771,2487,591,31,0,1
50.507,49.066,5.582,4.018,1.872,3.242,2.45,1.197,0.0,0.0,0.0,0.0,3.234,0.0,0.0,0.0,5.163,0.117,-4.996,0.094,1.901,0.2,1.906,0.191,3.36,0.0,2.548,-0.0,1.8,-0.0,1.5,-0.0,1.023,0.001,65.399,57.669,55.052,968,1392,1418,1245,1317,1687,1391,1391,15,45.654,46.142,46.142,46.631,2486,771,2486,590,31,0,1
50.561,49.118,5.582,4.018,1.872,3.242,2.45,1.197,0.0,0.0,0.0,0.0,3.234,0.0,0.0,0.0,5.163,0.118,-4.996,0.095,1.901,0.2,1.904,0.192,3.36,0.0,2.548,-0.0,1.8,-0.0,1.5,-0.0,1.023,0.001,65.399,57.669,55.052,968,1392,1417,1244,1316,1686,1391,1391,15,45.654,46.142,46.142,46.631,2486,770,2486,592,31,0,1
50.616,49.171,5.582,4.016,1.87,3.242,2.45,1.197,0.0,0.0,0.0,0.0,3.234,0.0,0.0,0.0,5.163,0.119,-4.996,0.095,1.901,0.2,1.904,0.194,3.36,0.0,2.548,-0.0,1.8,-0.0,1.5,-0.0,1.023,0.001,65.399,57.895,55.052,968,1392,1418,1244,1317,1687,1391,1391,15,45.167,46.142,45.654,46.142,2485,769,2485,591,38,0,1
50.67,49.224,5.582,4.018,1.872,3.242,2.45,1.197,0.0,0.0,0.0,0.0,3.234,0.0,0.0,0.0,5.163,0.119,-4.996,0.096,1.901,0.2,1.904,0.194,3.36,0.0,2.548,-0.0,1.8,-0.0,1.5,-0.0,1.023,0.001,65.399,57.895,55.264,968,1392,1418,1244,1316,1685,1391,1391,15,45.654,46.142,46.142,46.631,2486,769,2486,592,31,0,1
50.724,49.224,5.582,4.018,1.872,3.242,2.45,1.197,0.0,0.0,0.0,0.0,3.234,0.0,0.0,0.0,5.163,0.118,-4.996,0.095,1.901,0.2,1.906,0.192,3.36,0.0,2.548,-0.0,1.8,-0.0,1.5,-0.0,1.023,0.001,65.673,57.895,55.264,968,1392,1418,1244,1317,1688,1391,1391,15,45.654,46.631,46.631,46.631,2486,769,2486,590,31,0,1
50.724,49.277,5.584,4.018,1.876,3.242,2.45,1.197,0.0,0.0,0.0,0.0,3.234,0.0,0.0,0.0,5.15,0.117,-4.986,0.094,1.901,0.2,1.906,0.189,3.36,0.0,2.548,-0.0,1.8,-0.0,1.5,-0.0,1.023,0.001,65.673,57.895,55.264,968,1392,1418,1244,1317,1686,1391,1391,15,45.654,46.631,46.142,46.631,2486,768,2486,590,31,0,1
50.779,49.33,5.582,4.016,1.877,3.242,2.45,1.197,0.0,0.0,0.0,0.0,3.234,0.0,0.0,0.0,5.163,0.117,-4.996,0.094,1.901,0.2,1.906,0.19,3.36,0.0,2.548,-0.0,1.8,-0.0,1.5,-0.0,1.023,0.001,65.673,57.895,55.264,969,1392,1418,1244,1317,1688,1391,1391,15,45.654,46.631,46.142,46.631,2486,768,2486,591,31,0,1
