THERM_FPGA,THERM_DCB,VMON_6V,VMON_3V7,VMON_1V8,VMON_3V3D,VMON_2V5D,VMON_1V2D,VMON_VCC_FLASH0,VMON_VCC_FLASH1,VMON_VCC_FLASH2,VMON_VCC_FLASH3,VMON_3V3_HK,VMON_GND,GND_RES,GND_RES2,SPE_P5_V,SPE_P5_C,SPE_N5_V,SPE_N5_C,SPE_1VA8_V,SPE_1VA8_C,SPE_1VAD8_V,SPE_1VAD8_C,SPE_3VD3_V,SPE_3VD3_C,SPE_2VD5_V,SPE_2VD5_C,SPE_1VD8_V,SPE_1VD8_C,SPE_1VD5_V,SPE_1VD5_C,SPE_1VD0_V,SPE_1VD0_C,SPE_FPGA_T,SPE_ADC0_T,SPE_ADC1_T,PFPS_DCB_1V8,PFPS_DCB_3V7,PFPS_DCB_5V,PFPS_SPE_1V5,PFPS_SPE_2V3,PFPS_SPE_3V6,PFPS_SPE_P5V5,PFPS_SPE_N5V5,PFPS_MOT_A,PFPS_PA3_T,PFPS_PA2_T,PFPS_PA1_T,PFPS_PA0_T,PFPS_CAR_T,PFPS_PFPS_T,PFPS_BAT_T,VMON_PDU_COMMS,VMON_PDU_PFPS,VMON_PDU_CAROUSEL,ADC_PWR
-1.965,-3.411,5.523,4.012,1.912,3.248,2.453,1.197,0.0,0.0,0.0,0.0,3.242,0.0,0.0,0.0,5.163,0.125,-4.975,0.101,1.909,0.196,1.911,0.193,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,19.983,14.568,13.187,966,1389,1404,1249,1289,1644,1377,1380,17,-8.557,-6.155,-7.359,-6.557,2497,1966,2499,668,29,0,1
-1.866,-3.31,5.525,4.012,1.91,3.248,2.453,1.197,0.0,0.0,0.0,0.0,3.242,0.0,0.0,0.0,5.163,0.126,-4.975,0.101,1.909,0.196,1.911,0.192,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.013,0.002,20.099,14.693,13.187,965,1388,1403,1195,1285,1630,1373,1377,17,-8.955,-6.557,-7.359,-6.958,2497,1964,2498,666,35,0,1
-1.719,-3.209,5.523,4.012,1.912,3.248,2.453,1.197,0.0,0.0,0.0,0.0,3.242,0.0,0.0,0.0,5.19,0.112,-4.986,0.087,1.909,0.196,1.916,0.181,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,20.216,14.693,13.313,966,1389,1403,1249,1290,1645,1379,1382,17,-8.158,-6.155,-6.958,-6.557,2498,1962,2499,665,28,0,1
-1.621,-3.059,5.525,4.01,1.916,3.248,2.453,1.197,0.0,0.0,0.0,0.0,3.242,0.0,0.0,0.0,5.19,0.113,-4.986,0.088,1.909,0.196,1.916,0.184,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,20.216,14.818,13.313,966,1389,1403,1249,1290,1645,1379,1382,17,-8.158,-6.155,-6.958,-6.155,2498,1960,2499,668,28,0,1
-1.524,-2.958,5.525,4.01,1.912,3.248,2.453,1.197,0.0,0.0,0.0,0.0,3.242,0.0,0.0,0.0,5.177,0.115,-4.986,0.091,1.909,0.196,1.914,0.186,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.016,0.002,20.333,14.944,13.313,965,1388,1403,1197,1285,1631,1375,1377,17,-8.557,-6.155,-6.958,-6.557,2497,1957,2498,664,34,0,1
-1.377,-2.858,5.525,4.012,1.912,3.248,2.453,1.197,0.0,0.0,0.0,0.0,3.242,0.0,0.0,0.0,5.177,0.118,-4.986,0.093,1.909,0.196,1.914,0.187,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,20.449,14.944,13.439,966,1389,1403,1249,1290,1645,1379,1381,17,-8.158,-5.752,-6.958,-6.155,2497,1956,2499,665,28,0,1
-1.28,-2.708,5.525,4.012,1.912,3.248,2.453,1.197,0.0,0.0,0.0,0.0,3.242,0.0,0.0,0.0,5.177,0.122,-4.975,0.098,1.909,0.196,1.914,0.189,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,20.449,14.944,13.439,966,1389,1404,1249,1290,1646,1378,1381,17,-8.158,-5.752,-6.958,-6.155,2497,1954,2499,665,28,0,1
-1.183,-2.608,5.525,4.01,1.91,3.248,2.453,1.197,0.0,0.0,0.0,0.0,3.242,0.0,0.0,0.0,5.163,0.126,-4.975,0.101,1.909,0.196,1.914,0.189,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.013,0.002,20.566,15.069,13.565,966,1388,1403,1196,1285,1630,1374,1377,17,-8.158,-6.155,-6.958,-6.557,2497,1952,2498,665,35,0,1
-1.038,-2.509,5.525,4.012,1.912,3.248,2.453,1.197,0.0,0.0,0.0,0.0,3.242,0.0,0.0,0.0,5.163,0.125,-4.975,0.1,1.909,0.196,1.914,0.188,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,20.683,15.194,13.565,966,1389,1404,1249,1290,1646,1378,1381,17,-7.759,-5.752,-6.557,-6.155,2498,1950,2499,665,28,0,1
-0.941,-2.36,5.525,4.012,1.912,3.248,2.453,1.197,0.0,0.0,0.0,0.0,3.242,0.0,0.0,0.0,5.19,0.11,-4.986,0.086,1.909,0.196,1.911,0.192,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,20.683,15.194,13.69,966,1389,1403,1249,1289,1644,1379,1382,17,-7.759,-5.752,-6.557,-6.155,2498,1949,2499,667,28,0,1
-0.796,-2.261,5.525,4.01,1.914,3.248,2.453,1.197,0.0,0.0,0.0,0.0,3.242,0.0,0.0,0.0,5.177,0.112,-4.986,0.088,1.909,0.196,1.911,0.193,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,20.8,15.319,13.69,966,1388,1403,1248,1290,1646,1379,1382,17,-7.759,-5.752,-6.958,-6.155,2497,1946,2497,666,35,0,1
-0.7,-2.162,5.525,4.012,1.912,3.248,2.453,1.197,0.0,0.0,0.0,0.0,3.242,0.0,0.0,0.0,5.19,0.112,-4.986,0.088,1.909,0.196,1.911,0.194,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,20.8,15.319,13.816,966,1389,1403,1249,1289,1645,1379,1382,17,-7.759,-5.752,-6.557,-5.752,2497,1945,2498,664,28,0,1
-0.604,-2.063,5.523,4.01,1.91,3.248,2.453,1.197,0.0,0.0,0.0,0.0,3.242,0.0,0.0,0.0,5.19,0.112,-4.986,0.089,1.909,0.196,1.909,0.196,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,20.917,15.444,13.816,966,1389,1404,1249,1290,1646,1379,1382,17,-7.359,-5.752,-6.557,-5.752,2497,1943,2498,666,28,0,1
-0.508,-1.916,5.525,4.012,1.915,3.248,2.453,1.197,0.0,0.0,0.0,0.0,3.242,0.0,0.0,0.0,5.19,0.114,-4.986,0.09,1.909,0.196,1.909,0.197,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.013,0.002,21.033,15.569,13.816,967,1389,1403,1248,1290,1645,1379,1382,17,-7.359,-5.349,-6.155,-5.752,2498,1941,2498,670,28,0,1
-0.364,-1.817,5.525,4.012,1.912,3.248,2.452,1.197,0.0,0.0,0.0,0.0,3.24,0.0,0.0,0.0,5.177,0.116,-4.986,0.092,1.909,0.196,1.909,0.197,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,21.033,15.569,13.941,966,1389,1404,1249,1289,1646,1379,1382,17,-7.359,-5.349,-6.155,-5.752,2497,1939,2498,666,28,0,1
-0.269,-1.719,5.525,4.012,1.912,3.248,2.452,1.197,0.0,0.0,0.0,0.0,3.242,0.0,0.0,0.0,5.19,0.115,-4.986,0.091,1.909,0.196,1.911,0.196,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,21.15,15.569,13.941,966,1389,1403,1249,1290,1646,1379,1382,17,-7.359,-5.349,-6.155,-5.752,2497,1937,2499,664,28,0,1
-0.173,-1.621,5.525,4.012,1.912,3.248,2.452,1.197,0.0,0.0,0.0,0.0,3.242,0.0,0.0,0.0,5.19,0.112,-4.986,0.088,1.909,0.196,1.911,0.191,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,21.267,15.694,14.067,966,1389,1404,1249,1290,1646,1375,1378,17,-7.359,-5.752,-6.557,-5.752,2496,1935,2498,663,35,0,1
-0.078,-1.524,5.525,4.012,1.911,3.248,2.452,1.197,0.0,0.0,0.0,0.0,3.242,0.0,0.0,0.0,5.19,0.112,-4.986,0.088,1.909,0.196,1.911,0.192,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,21.267,15.694,14.067,966,1389,1404,1249,1290,1646,1379,1382,17,-6.958,-5.349,-6.155,-5.752,2497,1934,2498,664,28,0,1
0.017,-1.426,5.525,4.012,1.915,3.248,2.452,1.197,0.0,0.0,0.0,0.0,3.242,0.0,0.0,0.0,5.19,0.112,-4.986,0.088,1.909,0.196,1.911,0.194,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,21.384,15.818,14.192,966,1389,1404,1249,1291,1647,1379,1382,17,-6.958,-4.945,-6.155,-5.349,2498,1932,2498,661,28,0,1
0.112,-1.329,5.527,4.012,1.911,3.248,2.452,1.197,0.0,0.0,0.0,0.0,3.24,0.0,0.0,0.0,5.19,0.113,-4.986,0.089,1.909,0.196,1.911,0.196,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,21.384,15.943,14.192,966,1389,1404,1249,1290,1645,1379,1382,17,-6.958,-4.945,-5.752,-5.349,2497,1930,2498,662,28,0,1
0.207,-1.183,5.527,4.012,1.911,3.248,2.452,1.197,0.0,0.0,0.0,0.0,3.242,0.0,0.0,0.0,5.19,0.114,-4.986,0.09,1.909,0.196,1.911,0.196,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,21.501,15.943,14.318,966,1389,1404,1249,1291,1647,1379,1382,17,-6.958,-4.945,-5.752,-5.349,2497,1929,2499,663,28,0,1
0.302,-1.086,5.527,4.01,1.912,3.248,2.452,1.197,0.0,0.0,0.0,0.0,3.24,0.0,0.0,0.0,5.177,0.115,-4.986,0.091,1.909,0.196,1.909,0.197,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,21.618,16.068,14.318,966,1389,1404,1249,1289,1645,1379,1382,17,-6.958,-4.945,-5.752,-5.349,2497,1927,2498,659,28,0,1
0.396,-0.989,5.527,4.014,1.912,3.248,2.452,1.197,0.0,0.0,0.0,0.0,3.24,0.0,0.0,0.0,5.19,0.11,-4.986,0.087,1.909,0.196,1.911,0.191,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,21.618,16.068,14.443,966,1389,1404,1249,1291,1647,1380,1382,17,-6.557,-4.945,-5.752,-5.349,2497,1925,2498,663,28,0,1
0.491,-0.893,5.527,4.012,1.911,3.248,2.452,1.197,0.0,0.0,0.0,0.0,3.24,0.0,0.0,0.0,5.19,0.112,-4.986,0.088,1.909,0.196,1.911,0.192,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,21.735,16.068,14.443,966,1389,1404,1249,1291,1648,1380,1382,17,-6.557,-4.945,-5.752,-5.349,2498,1924,2498,662,28,0,1
0.585,-0.796,5.527,4.012,1.911,3.248,2.452,1.197,0.0,0.0,0.0,0.0,3.24,0.0,0.0,0.0,5.19,0.112,-4.986,0.088,1.909,0.196,1.911,0.194,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,21.735,16.193,14.443,966,1389,1404,1249,1290,1645,1379,1382,17,-6.557,-4.945,-5.752,-4.945,2497,1922,2498,661,28,0,1
0.679,-0.7,5.527,4.012,1.911,3.248,2.452,1.196,0.0,0.0,0.0,0.0,3.24,0.0,0.0,0.0,5.19,0.112,-4.986,0.088,1.909,0.196,1.911,0.195,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,21.853,16.193,14.568,966,1389,1404,1249,1291,1648,1379,1382,17,-6.557,-4.945,-5.752,-5.349,2497,1921,2498,663,28,0,1
0.773,-0.604,5.527,4.012,1.911,3.248,2.452,1.197,0.0,0.0,0.0,0.0,3.24,0.0,0.0,0.0,5.19,0.113,-4.986,0.089,1.909,0.196,1.909,0.196,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,21.853,16.318,14.568,966,1389,1404,1249,1290,1646,1379,1382,17,-6.557,-4.945,-5.752,-4.945,2497,1920,2498,661,28,0,1
0.867,-0.508,5.527,4.012,1.91,3.248,2.452,1.197,0.0,0.0,0.0,0.0,3.24,0.0,0.0,0.0,5.177,0.115,-4.975,0.091,1.909,0.196,1.909,0.197,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.013,0.002,21.97,16.318,14.693,965,1388,1403,1194,1286,1632,1375,1378,17,-6.557,-4.945,-5.752,-5.349,2496,1918,2497,663,35,0,1
0.96,-0.46,5.527,4.012,1.911,3.248,2.452,1.197,0.0,0.0,0.0,0.0,3.24,0.0,0.0,0.0,5.177,0.116,-4.986,0.092,1.909,0.196,1.909,0.197,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,21.97,16.443,14.693,966,1389,1404,1249,1290,1647,1379,1382,17,-6.557,-4.541,-5.752,-4.945,2497,1918,2498,663,28,0,1
1.054,-0.364,5.527,4.012,1.911,3.248,2.452,1.197,0.0,0.0,0.0,0.0,3.24,0.0,0.0,0.0,5.19,0.111,-4.986,0.087,1.909,0.196,1.911,0.191,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,22.087,16.443,14.818,966,1389,1404,1249,1291,1647,1380,1383,17,-6.557,-4.541,-5.349,-4.945,2497,1917,2498,665,28,0,1
1.1,-0.269,5.527,4.01,1.915,3.248,2.452,1.197,0.0,0.0,0.0,0.0,3.24,0.0,0.0,0.0,5.177,0.112,-4.986,0.088,1.909,0.196,1.911,0.192,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.013,0.002,22.087,16.567,14.818,965,1388,1404,1195,1287,1633,1375,1378,17,-6.557,-4.945,-5.752,-5.349,2496,1915,2497,662,35,0,1
1.194,-0.173,5.527,4.012,1.911,3.248,2.452,1.196,0.0,0.0,0.0,0.0,3.24,0.0,0.0,0.0,5.19,0.112,-4.986,0.088,1.909,0.196,1.911,0.194,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,22.204,16.567,14.818,966,1389,1404,1249,1291,1647,1379,1382,17,-6.155,-4.541,-5.349,-4.945,2497,1916,2498,662,28,0,1
1.287,-0.125,5.527,4.012,1.911,3.248,2.452,1.197,0.0,0.0,0.0,0.0,3.24,0.0,0.0,0.0,5.19,0.112,-4.986,0.088,1.909,0.196,1.911,0.195,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,22.204,16.567,14.944,966,1389,1404,1249,1290,1647,1379,1382,17,-6.155,-4.541,-5.349,-4.945,2497,1915,2498,661,28,0,1
1.333,-0.03,5.527,4.01,1.909,3.248,2.452,1.196,0.0,0.0,0.0,0.0,3.24,0.0,0.0,0.0,5.177,0.113,-4.986,0.09,1.909,0.196,1.909,0.196,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.013,0.002,22.322,16.692,14.944,966,1388,1404,1195,1287,1633,1375,1378,17,-6.557,-4.945,-5.752,-4.945,2496,1913,2497,658,35,0,1
1.426,0.065,5.527,4.014,1.911,3.248,2.452,1.197,0.0,0.0,0.0,0.0,3.24,0.0,0.0,0.0,5.177,0.115,-4.986,0.091,1.909,0.196,1.909,0.196,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,22.322,16.692,14.944,966,1389,1404,1249,1290,1646,1379,1382,17,-6.155,-4.541,-5.349,-4.541,2497,1914,2498,662,28,0,1
1.473,0.112,5.527,4.012,1.911,3.248,2.452,1.196,0.0,0.0,0.0,0.0,3.24,0.0,0.0,0.0,5.177,0.114,-4.986,0.091,1.909,0.196,1.909,0.196,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,22.439,16.692,15.069,966,1389,1404,1249,1291,1648,1380,1382,17,-5.752,-4.136,-5.349,-4.541,2497,1913,2498,660,28,0,1
1.565,0.207,5.527,4.012,1.912,3.248,2.452,1.197,0.0,0.0,0.0,0.0,3.24,0.0,0.0,0.0,5.177,0.112,-4.986,0.086,1.909,0.196,1.909,0.198,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.013,0.002,22.439,16.817,15.069,966,1388,1404,1192,1286,1631,1375,1378,17,-6.155,-4.541,-5.349,-4.945,2496,1912,2498,661,35,0,1
1.612,0.254,5.527,4.012,1.911,3.248,2.452,1.196,0.0,0.0,0.0,0.0,3.24,0.0,0.0,0.0,5.177,0.115,-4.986,0.089,1.909,0.196,1.909,0.198,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,22.439,16.817,15.069,966,1389,1404,1249,1291,1648,1379,1382,17,-5.752,-4.136,-4.945,-4.541,2498,1912,2498,661,28,0,1
1.658,0.302,5.527,4.012,1.908,3.248,2.452,1.196,0.0,0.0,0.0,0.0,3.24,0.0,0.0,0.0,5.177,0.115,-4.986,0.089,1.909,0.196,1.909,0.199,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,22.556,16.817,15.194,966,1389,1404,1249,1290,1647,1379,1382,17,-5.752,-4.136,-4.945,-4.541,2497,1911,2498,662,28,0,1
1.704,0.396,5.527,4.01,1.91,3.248,2.452,1.196,0.0,0.0,0.0,0.0,3.24,0.0,0.0,0.0,5.177,0.114,-4.986,0.089,1.909,0.196,1.906,0.2,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.013,0.002,22.556,16.942,15.194,965,1388,1404,1193,1286,1632,1375,1378,17,-6.155,-4.541,-5.349,-4.945,2496,1910,2497,659,35,0,1
