THERM_FPGA,THERM_DCB,VMON_6V,VMON_3V7,VMON_1V8,VMON_3V3D,VMON_2V5D,VMON_1V2D,VMON_VCC_FLASH0,VMON_VCC_FLASH1,VMON_VCC_FLASH2,VMON_VCC_FLASH3,VMON_3V3_HK,VMON_GND,GND_RES,GND_RES2,SPE_P5_V,SPE_P5_C,SPE_N5_V,SPE_N5_C,SPE_1VA8_V,SPE_1VA8_C,SPE_1VAD8_V,SPE_1VAD8_C,SPE_3VD3_V,SPE_3VD3_C,SPE_2VD5_V,SPE_2VD5_C,SPE_1VD8_V,SPE_1VD8_C,SPE_1VD5_V,SPE_1VD5_C,SPE_1VD0_V,SPE_1VD0_C,SPE_FPGA_T,SPE_ADC0_T,SPE_ADC1_T,PFPS_DCB_1V8,PFPS_DCB_3V7,PFPS_DCB_5V,PFPS_SPE_1V5,PFPS_SPE_2V3,PFPS_SPE_3V6,PFPS_SPE_P5V5,PFPS_SPE_N5V5,PFPS_MOT_A,PFPS_PA3_T,PFPS_PA2_T,PFPS_PA1_T,PFPS_PA0_T,PFPS_CAR_T,PFPS_PFPS_T,PFPS_BAT_T,VMON_PDU_COMMS,VMON_PDU_PFPS,VMON_PDU_CAROUSEL,ADC_PWR
31.311,30.193,5.559,4.016,1.895,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.177,0.115,-4.996,0.091,1.906,0.199,1.914,0.18,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,42.658,37.582,36.118,968,1391,1411,1253,1307,1671,1386,1388,15,27.717,28.174,28.174,28.174,2492,1192,2492,611,28,0,1
31.353,30.193,5.557,4.014,1.893,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.163,0.116,-4.996,0.092,1.904,0.199,1.911,0.183,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.498,-0.0,1.013,0.002,42.773,37.686,36.073,967,1390,1411,1196,1301,1655,1381,1383,15,27.26,27.717,27.717,28.174,2491,1190,2491,608,35,0,1
31.353,30.234,5.557,4.016,1.894,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.163,0.12,-4.986,0.096,1.906,0.199,1.911,0.185,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,42.812,37.73,36.118,968,1391,1411,1252,1306,1671,1386,1387,15,27.717,28.174,28.174,28.633,2492,1191,2492,609,29,0,1
31.353,30.234,5.557,4.016,1.894,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.163,0.123,-4.986,0.099,1.906,0.199,1.911,0.186,3.363,0.0,2.551,-0.0,1.802,-0.0,1.498,-0.0,1.026,0.001,42.812,37.73,36.118,968,1391,1411,1252,1306,1671,1385,1387,15,27.717,28.174,28.174,28.633,2492,1190,2492,610,29,0,1
31.394,30.234,5.557,4.014,1.893,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.15,0.127,-4.975,0.103,1.904,0.199,1.909,0.189,3.363,0.0,2.551,-0.0,1.802,-0.0,1.498,-0.0,1.013,0.002,42.773,37.686,36.218,967,1390,1411,1194,1300,1654,1380,1382,15,27.26,27.717,27.717,28.174,2491,1189,2491,608,35,0,1
31.436,30.275,5.557,4.016,1.894,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.15,0.13,-4.975,0.106,1.906,0.199,1.911,0.19,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,42.812,37.73,36.263,968,1391,1411,1252,1306,1670,1385,1386,15,27.717,28.174,28.174,28.633,2492,1190,2492,606,29,0,1
31.436,30.316,5.559,4.016,1.894,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.163,0.125,-4.986,0.101,1.906,0.199,1.911,0.186,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.498,-0.0,1.026,0.001,42.966,37.73,36.263,968,1391,1411,1252,1305,1669,1385,1387,15,27.717,28.174,28.633,28.633,2491,1189,2492,607,29,0,1
31.436,30.316,5.557,4.016,1.891,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.163,0.115,-4.996,0.091,1.904,0.199,1.914,0.182,3.363,0.0,2.551,-0.0,1.802,-0.0,1.498,-0.0,1.013,0.002,42.927,37.686,36.218,967,1390,1411,1197,1302,1656,1382,1383,15,27.26,27.717,28.174,28.174,2491,1188,2491,609,35,0,1
31.478,30.316,5.559,4.016,1.894,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.177,0.117,-4.996,0.092,1.906,0.199,1.914,0.183,3.363,0.0,2.551,-0.0,1.802,-0.0,1.498,-0.0,1.026,0.001,42.966,37.73,36.118,968,1391,1411,1253,1306,1669,1386,1388,15,27.717,28.174,28.174,28.633,2492,1189,2492,609,29,0,1
31.478,30.358,5.559,4.016,1.894,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.163,0.12,-4.986,0.096,1.906,0.199,1.911,0.185,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,42.966,37.73,36.118,968,1391,1411,1252,1305,1669,1386,1388,15,27.717,28.174,28.633,28.633,2492,1188,2492,608,29,0,1
31.519,30.358,5.559,4.014,1.894,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.163,0.124,-4.986,0.1,1.904,0.199,1.911,0.186,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.013,0.002,42.927,37.835,36.218,967,1390,1411,1195,1301,1656,1381,1383,15,27.26,28.174,28.174,28.174,2491,1187,2491,607,35,0,1
31.519,30.399,5.559,4.016,1.894,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.163,0.127,-4.986,0.103,1.906,0.199,1.911,0.187,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,42.966,37.879,36.118,968,1391,1411,1252,1305,1670,1385,1387,15,27.717,28.174,28.174,28.633,2492,1187,2492,606,29,0,1
31.561,30.399,5.557,4.016,1.894,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.15,0.129,-4.986,0.106,1.906,0.199,1.911,0.188,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,42.966,37.879,36.263,968,1391,1412,1252,1306,1671,1385,1387,15,27.717,28.174,28.633,28.633,2492,1187,2492,606,29,0,1
31.561,30.399,5.557,4.014,1.894,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.163,0.115,-4.996,0.091,1.904,0.199,1.914,0.18,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.013,0.002,42.927,37.835,36.218,967,1390,1411,1195,1301,1655,1382,1383,15,27.26,27.717,28.174,28.174,2491,1186,2491,608,35,0,1
31.561,30.44,5.559,4.016,1.895,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.177,0.115,-4.996,0.091,1.904,0.198,1.909,0.19,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,43.081,37.835,36.218,968,1391,1412,1252,1306,1671,1386,1388,15,27.717,28.174,28.633,28.633,2492,1186,2492,609,29,0,1
31.603,30.44,5.559,4.016,1.894,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.177,0.115,-4.996,0.092,1.904,0.198,1.909,0.192,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,43.081,37.835,36.218,967,1391,1411,1252,1305,1670,1386,1388,15,27.717,28.174,28.633,28.633,2492,1186,2492,607,29,0,1
31.603,30.482,5.559,4.016,1.894,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.177,0.115,-4.996,0.092,1.906,0.198,1.909,0.194,3.363,0.0,2.551,-0.0,1.802,-0.0,1.498,-0.0,1.026,0.001,43.12,37.879,36.263,968,1391,1411,1252,1305,1670,1386,1388,15,27.717,28.174,28.174,28.633,2492,1186,2492,610,29,0,1
31.603,30.482,5.559,4.016,1.894,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.177,0.116,-4.996,0.092,1.904,0.198,1.909,0.195,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,43.081,37.835,36.218,968,1391,1412,1252,1305,1670,1386,1388,15,27.717,28.174,28.633,28.633,2491,1185,2492,608,29,0,1
31.644,30.482,5.559,4.016,1.894,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.177,0.118,-4.996,0.094,1.906,0.198,1.906,0.195,3.363,0.0,2.551,-0.0,1.802,-0.0,1.498,-0.0,1.026,0.001,43.12,37.879,36.263,968,1391,1411,1252,1305,1671,1386,1388,15,27.717,28.174,28.633,28.633,2492,1185,2492,606,28,0,1
31.644,30.482,5.559,4.016,1.894,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.177,0.119,-4.996,0.095,1.906,0.198,1.906,0.196,3.363,0.0,2.551,-0.0,1.802,-0.0,1.498,-0.0,1.026,0.001,43.12,37.879,36.263,968,1391,1411,1251,1305,1670,1386,1387,15,27.717,28.174,28.174,28.633,2492,1185,2492,607,29,0,1
31.686,30.523,5.559,4.016,1.894,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.177,0.114,-4.996,0.09,1.904,0.198,1.911,0.19,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,43.081,37.835,36.218,968,1392,1411,1252,1306,1671,1386,1388,15,27.717,28.174,28.633,28.633,2492,1184,2492,609,29,0,1
31.686,30.523,5.559,4.014,1.892,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.163,0.115,-4.986,0.092,1.904,0.198,1.909,0.191,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.498,-0.0,1.013,0.002,43.081,37.984,36.218,967,1390,1411,1192,1300,1653,1381,1383,15,27.26,27.717,28.174,28.174,2491,1183,2491,606,35,0,1
31.686,30.523,5.559,4.016,1.894,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.177,0.115,-4.996,0.092,1.906,0.199,1.909,0.193,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,43.275,38.028,36.263,968,1391,1412,1252,1306,1672,1386,1388,15,27.717,28.174,28.633,28.633,2492,1183,2492,609,29,0,1
31.728,30.564,5.559,4.016,1.894,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.177,0.115,-4.996,0.092,1.906,0.199,1.909,0.194,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,43.275,38.028,36.263,968,1391,1412,1252,1305,1669,1386,1388,15,27.717,28.633,28.633,28.633,2491,1183,2492,610,28,0,1
31.728,30.564,5.559,4.014,1.892,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.163,0.116,-4.986,0.093,1.904,0.198,1.906,0.195,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.498,-0.0,1.013,0.002,43.236,37.984,36.363,967,1390,1411,1192,1300,1655,1381,1383,15,27.26,27.717,28.174,28.174,2491,1182,2491,610,36,0,1
31.728,30.606,5.557,4.016,1.894,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.177,0.117,-4.996,0.094,1.904,0.199,1.906,0.195,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,43.236,37.984,36.363,968,1391,1411,1252,1305,1670,1386,1387,15,27.717,28.174,28.633,28.633,2492,1183,2492,607,29,0,1
31.77,30.606,5.559,4.016,1.894,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.177,0.117,-4.996,0.094,1.906,0.199,1.909,0.195,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,43.275,38.028,36.408,968,1391,1412,1252,1305,1670,1386,1388,15,27.717,28.174,28.633,28.633,2492,1182,2492,607,29,0,1
31.77,30.606,5.559,4.014,1.893,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.163,0.114,-4.996,0.09,1.904,0.198,1.909,0.19,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.013,0.002,43.236,38.133,36.363,967,1390,1411,1192,1301,1655,1381,1383,15,27.26,28.174,28.174,28.174,2491,1181,2490,606,35,0,1
31.77,30.647,5.559,4.016,1.894,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.177,0.115,-4.996,0.092,1.906,0.198,1.909,0.191,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,43.275,38.028,36.408,968,1391,1412,1252,1306,1670,1386,1388,15,27.717,28.633,28.633,28.633,2492,1182,2492,606,29,0,1
31.811,30.647,5.559,4.016,1.894,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.177,0.115,-4.996,0.092,1.906,0.198,1.909,0.193,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,43.275,38.028,36.408,968,1391,1412,1252,1306,1671,1386,1388,15,27.717,28.174,28.633,28.633,2492,1181,2492,608,28,0,1
31.811,30.647,5.559,4.012,1.892,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.163,0.115,-4.986,0.092,1.904,0.198,1.906,0.194,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.013,0.002,43.236,38.133,36.363,967,1390,1411,1192,1300,1654,1381,1383,15,27.26,28.174,28.174,28.174,2491,1180,2491,607,36,0,1
31.811,30.689,5.559,4.016,1.894,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.163,0.117,-4.996,0.094,1.906,0.198,1.906,0.195,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.498,-0.0,1.026,0.001,43.43,38.028,36.408,967,1391,1412,1252,1305,1670,1386,1388,15,27.717,28.633,28.633,28.633,2492,1181,2492,606,29,0,1
31.853,30.689,5.559,4.016,1.895,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.163,0.119,-4.996,0.095,1.906,0.199,1.906,0.196,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,43.275,38.177,36.408,968,1391,1412,1252,1305,1671,1386,1388,15,27.717,28.633,28.633,28.633,2492,1181,2492,608,29,0,1
31.853,30.689,5.559,4.014,1.895,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.163,0.117,-4.986,0.094,1.904,0.198,1.906,0.194,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.013,0.002,43.391,38.133,36.509,967,1390,1411,1192,1301,1655,1381,1383,15,27.717,28.174,28.174,28.174,2491,1180,2491,607,35,0,1
31.853,30.73,5.559,4.016,1.894,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.177,0.114,-4.996,0.09,1.904,0.198,1.911,0.19,3.363,0.0,2.551,-0.0,1.802,-0.0,1.498,-0.0,1.026,0.001,43.391,38.133,36.363,968,1391,1412,1252,1305,1670,1386,1388,15,28.174,28.633,28.633,29.092,2491,1180,2491,610,29,0,1
31.853,30.73,5.559,4.016,1.894,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.177,0.115,-4.996,0.092,1.906,0.198,1.909,0.191,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,43.43,38.177,36.408,967,1391,1412,1252,1306,1672,1386,1388,15,27.717,28.633,28.633,28.633,2491,1179,2492,608,29,0,1
31.895,30.73,5.559,4.014,1.892,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.163,0.115,-4.996,0.092,1.904,0.198,1.906,0.193,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.013,0.002,43.391,38.133,36.509,967,1390,1411,1192,1300,1653,1381,1384,15,27.717,28.174,28.174,28.174,2490,1178,2491,608,35,0,1
31.895,30.73,5.559,4.016,1.895,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.177,0.115,-4.996,0.092,1.906,0.199,1.909,0.194,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,43.43,38.177,36.408,967,1391,1412,1252,1306,1672,1386,1388,15,28.174,28.633,28.633,28.633,2491,1179,2492,607,29,0,1
31.895,30.771,5.559,4.016,1.894,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.177,0.117,-4.996,0.093,1.906,0.199,1.909,0.195,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,43.43,38.177,36.553,968,1391,1412,1252,1305,1670,1386,1388,15,27.717,28.633,28.633,28.633,2491,1178,2491,606,29,0,1
31.937,30.771,5.557,4.014,1.892,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.163,0.118,-4.986,0.094,1.904,0.198,1.906,0.195,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.013,0.002,43.391,38.133,36.509,967,1391,1411,1192,1301,1655,1381,1383,15,27.717,28.174,28.174,28.174,2491,1177,2491,607,36,0,1
31.937,30.771,5.559,4.016,1.894,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.177,0.116,-4.996,0.092,1.906,0.198,1.909,0.193,3.363,0.0,2.551,-0.0,1.802,-0.0,1.498,-0.0,1.026,0.001,43.43,38.177,36.553,968,1391,1412,1252,1306,1670,1386,1388,15,28.174,28.633,28.633,28.633,2492,1178,2491,608,29,0,1
31.937,30.813,5.559,4.016,1.894,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.177,0.117,-4.996,0.091,1.904,0.198,1.906,0.197,3.363,0.0,2.551,-0.0,1.802,-0.0,1.498,-0.0,1.026,0.001,43.391,38.133,36.509,968,1391,1412,1252,1305,1670,1386,1388,15,28.174,28.633,28.633,28.633,2492,1178,2492,609,29,0,1
31.979,30.813,5.559,4.014,1.892,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.234,0.0,0.0,0.0,5.163,0.117,-4.986,0.092,1.904,0.198,1.906,0.197,3.363,0.0,2.551,-0.0,1.802,-0.0,1.498,-0.0,1.013,0.002,43.391,38.283,36.509,967,1390,1411,1190,1300,1654,1381,1383,15,27.717,28.174,28.633,28.633,2491,1176,2491,607,36,0,1
31.979,30.813,5.559,4.016,1.894,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.177,0.117,-4.996,0.092,1.906,0.198,1.906,0.199,3.363,0.0,2.551,-0.0,1.802,-0.0,1.498,-0.0,1.026,0.001,43.43,38.177,36.553,968,1391,1412,1252,1305,1671,1386,1388,15,28.174,28.633,28.633,28.633,2491,1177,2492,608,29,0,1
31.979,30.854,5.559,4.016,1.894,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.177,0.117,-4.996,0.092,1.904,0.198,1.906,0.199,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,43.547,38.133,36.509,968,1391,1412,1252,1305,1671,1386,1388,15,28.174,28.633,28.633,28.633,2492,1177,2492,607,29,0,1
32.02,30.854,5.559,4.014,1.896,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.163,0.118,-4.986,0.093,1.904,0.198,1.904,0.2,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.013,0.002,43.391,38.283,36.509,967,1390,1411,1190,1300,1655,1381,1383,15,27.717,28.174,28.174,28.633,2490,1176,2491,608,36,0,1
