THERM_FPGA,THERM_DCB,VMON_6V,VMON_3V7,VMON_1V8,VMON_3V3D,VMON_2V5D,VMON_1V2D,VMON_VCC_FLASH0,VMON_VCC_FLASH1,VMON_VCC_FLASH2,VMON_VCC_FLASH3,VMON_3V3_HK,VMON_GND,GND_RES,GND_RES2,SPE_P5_V,SPE_P5_C,SPE_N5_V,SPE_N5_C,SPE_1VA8_V,SPE_1VA8_C,SPE_1VAD8_V,SPE_1VAD8_C,SPE_3VD3_V,SPE_3VD3_C,SPE_2VD5_V,SPE_2VD5_C,SPE_1VD8_V,SPE_1VD8_C,SPE_1VD5_V,SPE_1VD5_C,SPE_1VD0_V,SPE_1VD0_C,SPE_FPGA_T,SPE_ADC0_T,SPE_ADC1_T,PFPS_DCB_1V8,PFPS_DCB_3V7,PFPS_DCB_5V,PFPS_SPE_1V5,PFPS_SPE_2V3,PFPS_SPE_3V6,PFPS_SPE_P5V5,PFPS_SPE_N5V5,PFPS_MOT_A,PFPS_PA3_T,PFPS_PA2_T,PFPS_PA1_T,PFPS_PA0_T,PFPS_CAR_T,PFPS_PFPS_T,PFPS_BAT_T,VMON_PDU_COMMS,VMON_PDU_PFPS,VMON_PDU_CAROUSEL,ADC_PWR
35.462,34.046,5.566,4.016,1.891,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.177,0.114,-4.996,0.091,1.904,0.199,1.909,0.19,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,47.795,42.157,40.11,968,1392,1414,1252,1309,1676,1388,1389,15,31.862,32.326,32.326,32.326,2490,1082,2490,607,29,0,1
35.549,34.132,5.566,4.018,1.891,3.244,2.449,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.117,-4.996,0.093,1.904,0.199,1.914,0.182,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,47.967,42.157,40.11,968,1392,1414,1253,1310,1676,1388,1390,15,31.862,32.326,32.326,32.326,2490,1081,2490,609,29,0,1
35.635,34.217,5.566,4.016,1.891,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.119,-4.996,0.095,1.904,0.199,1.911,0.184,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,48.14,42.317,40.265,968,1392,1414,1252,1310,1676,1388,1390,15,31.862,32.326,32.326,32.791,2490,1080,2490,608,29,0,1
35.679,34.26,5.568,4.018,1.891,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.122,-4.986,0.098,1.904,0.199,1.911,0.185,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,48.313,42.478,40.265,968,1392,1414,1252,1310,1676,1388,1389,15,31.862,32.326,32.326,32.791,2490,1079,2490,609,29,0,1
35.765,34.345,5.566,4.02,1.889,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.127,-4.986,0.103,1.904,0.199,1.911,0.186,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,48.313,42.478,40.42,968,1392,1414,1252,1310,1676,1387,1389,15,31.862,32.326,32.326,32.791,2490,1077,2490,606,29,0,1
35.852,34.388,5.566,4.018,1.89,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.15,0.13,-4.975,0.107,1.904,0.199,1.911,0.188,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,48.661,42.64,40.576,968,1392,1414,1252,1309,1676,1387,1388,15,31.862,32.326,32.326,32.791,2490,1077,2490,607,29,0,1
35.895,34.473,5.566,4.016,1.89,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.15,0.13,-4.975,0.107,1.904,0.199,1.911,0.187,3.36,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,48.661,42.802,40.576,968,1392,1414,1252,1310,1677,1387,1388,15,31.862,32.326,32.326,32.791,2490,1075,2490,608,29,0,1
35.982,34.516,5.566,4.018,1.89,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.177,0.115,-4.996,0.091,1.904,0.199,1.914,0.179,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,48.837,42.802,40.732,968,1392,1414,1253,1310,1676,1388,1390,15,31.862,32.326,32.791,32.791,2490,1074,2490,608,29,0,1
36.026,34.602,5.566,4.018,1.89,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.117,-4.996,0.093,1.904,0.199,1.914,0.183,3.36,-0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,49.013,42.965,40.732,968,1392,1414,1252,1311,1678,1388,1390,15,31.862,32.326,32.791,32.791,2490,1073,2490,608,29,0,1
36.113,34.687,5.568,4.018,1.891,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.119,-4.996,0.095,1.904,0.199,1.911,0.184,3.36,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,49.013,42.965,40.888,968,1392,1414,1252,1311,1678,1388,1390,15,32.326,32.326,32.791,32.791,2490,1072,2490,609,29,0,1
