THERM_FPGA,THERM_DCB,VMON_6V,VMON_3V7,VMON_1V8,VMON_3V3D,VMON_2V5D,VMON_1V2D,VMON_VCC_FLASH0,VMON_VCC_FLASH1,VMON_VCC_FLASH2,VMON_VCC_FLASH3,VMON_3V3_HK,VMON_GND,GND_RES,GND_RES2,SPE_P5_V,SPE_P5_C,SPE_N5_V,SPE_N5_C,SPE_1VA8_V,SPE_1VA8_C,SPE_1VAD8_V,SPE_1VAD8_C,SPE_3VD3_V,SPE_3VD3_C,SPE_2VD5_V,SPE_2VD5_C,SPE_1VD8_V,SPE_1VD8_C,SPE_1VD5_V,SPE_1VD5_C,SPE_1VD0_V,SPE_1VD0_C,SPE_FPGA_T,SPE_ADC0_T,SPE_ADC1_T,PFPS_DCB_1V8,PFPS_DCB_3V7,PFPS_DCB_5V,PFPS_SPE_1V5,PFPS_SPE_2V3,PFPS_SPE_3V6,PFPS_SPE_P5V5,PFPS_SPE_N5V5,PFPS_MOT_A,PFPS_PA3_T,PFPS_PA2_T,PFPS_PA1_T,PFPS_PA0_T,PFPS_CAR_T,PFPS_PFPS_T,PFPS_BAT_T,VMON_PDU_COMMS,VMON_PDU_PFPS,VMON_PDU_CAROUSEL,ADC_PWR
-25.683,-27.03,5.502,4.008,1.918,3.258,2.461,1.2,0.0,0.0,0.0,0.0,3.252,0.0,0.0,0.0,5.19,0.108,-4.986,0.083,1.911,0.194,1.911,0.193,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.493,-0.0,1.026,0.001,8.809,3.333,2.501,965,1387,1397,1241,1277,1623,1373,1376,19,-22.132,-17.175,-20.237,-17.175,2501,2308,2502,709,29,0,1
-25.589,-26.932,5.502,4.008,1.918,3.258,2.461,1.2,0.0,0.0,0.0,0.0,3.252,0.0,0.0,0.0,5.19,0.111,-4.975,0.086,1.911,0.194,1.916,0.185,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.493,-0.0,1.026,0.001,8.931,3.333,2.501,965,1387,1397,1243,1278,1625,1373,1376,19,-22.132,-17.175,-20.237,-17.175,2500,2307,2502,712,29,0,1
-25.495,-26.834,5.502,4.006,1.918,3.258,2.461,1.2,0.0,0.0,0.0,0.0,3.252,0.0,0.0,0.0,5.19,0.113,-4.975,0.088,1.911,0.194,1.914,0.187,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.493,-0.0,1.013,0.002,8.931,3.471,2.64,964,1386,1397,1195,1277,1624,1373,1376,19,-22.132,-17.175,-20.237,-17.175,2501,2307,2502,710,29,0,1
-25.402,-26.736,5.502,4.008,1.918,3.258,2.461,1.2,0.0,0.0,0.0,0.0,3.252,0.0,0.0,0.0,5.19,0.116,-4.975,0.091,1.911,0.194,1.914,0.189,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.493,-0.0,1.026,0.001,9.054,3.471,2.64,965,1387,1398,1242,1277,1624,1373,1375,19,-22.132,-17.175,-20.237,-17.175,2501,2306,2502,709,29,0,1
-25.217,-26.639,5.502,4.008,1.922,3.258,2.461,1.2,0.0,0.0,0.0,0.0,3.252,0.0,0.0,0.0,5.177,0.12,-4.975,0.095,1.911,0.194,1.914,0.19,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.493,-0.0,1.026,0.001,9.176,3.609,2.64,965,1387,1397,1243,1278,1625,1373,1375,19,-22.132,-17.175,-20.237,-17.175,2501,2305,2502,708,29,0,1
-25.125,-26.541,5.5,4.006,1.921,3.258,2.461,1.2,0.0,0.0,0.0,0.0,3.252,0.0,0.0,0.0,5.177,0.123,-4.965,0.098,1.911,0.194,1.914,0.193,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.493,-0.0,1.026,0.001,9.176,3.609,2.64,964,1387,1398,1242,1277,1624,1372,1375,19,-22.132,-17.175,-20.237,-17.175,2500,2304,2502,706,29,0,1
-25.033,-26.445,5.502,4.008,1.918,3.258,2.46,1.2,0.0,0.0,0.0,0.0,3.252,0.0,0.0,0.0,5.177,0.124,-4.965,0.099,1.911,0.194,1.914,0.191,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.493,-0.0,1.026,0.001,9.299,3.609,2.78,965,1386,1397,1242,1277,1624,1372,1375,19,-22.132,-17.175,-20.237,-17.175,2500,2303,2502,708,29,0,1
-24.941,-26.348,5.502,4.008,1.919,3.258,2.461,1.2,0.0,0.0,0.0,0.0,3.252,0.0,0.0,0.0,5.19,0.109,-4.986,0.084,1.911,0.194,1.916,0.183,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.493,-0.0,1.026,0.001,9.299,3.746,2.78,965,1386,1397,1244,1279,1625,1373,1376,19,-22.132,-17.175,-20.237,-17.175,2501,2302,2502,709,29,0,1
-24.849,-26.157,5.502,4.008,1.918,3.258,2.46,1.2,0.0,0.0,0.0,0.0,3.252,0.0,0.0,0.0,5.19,0.111,-4.975,0.086,1.911,0.194,1.916,0.186,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.493,-0.0,1.026,0.001,9.421,3.746,2.918,965,1387,1398,1243,1278,1624,1373,1376,19,-22.132,-17.175,-20.237,-17.175,2500,2301,2502,708,29,0,1
-24.758,-26.061,5.502,4.008,1.918,3.258,2.46,1.2,0.0,0.0,0.0,0.0,3.252,0.0,0.0,0.0,5.19,0.113,-4.975,0.088,1.911,0.194,1.914,0.187,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.493,-0.0,1.026,0.001,9.421,3.883,2.918,965,1387,1398,1243,1279,1626,1373,1376,19,-22.132,-17.175,-20.237,-17.175,2500,2301,2502,709,29,0,1
-24.577,-25.966,5.502,4.006,1.918,3.258,2.46,1.2,0.0,0.0,0.0,0.0,3.252,0.0,0.0,0.0,5.19,0.118,-4.975,0.093,1.911,0.194,1.914,0.189,3.363,-0.0,2.551,-0.0,1.805,-0.0,1.493,-0.0,1.026,0.001,9.542,3.883,2.918,965,1387,1397,1243,1278,1624,1373,1376,19,-22.132,-17.175,-20.237,-17.175,2500,2300,2502,709,29,0,1
-24.487,-25.871,5.502,4.008,1.918,3.258,2.46,1.2,0.0,0.0,0.0,0.0,3.252,0.0,0.0,0.0,5.177,0.121,-4.975,0.095,1.911,0.194,1.914,0.191,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.493,-0.0,1.026,0.001,9.542,3.883,3.057,965,1387,1397,1242,1278,1624,1372,1375,18,-22.132,-17.175,-20.237,-17.175,2501,2299,2502,709,29,0,1
-24.397,-25.777,5.502,4.008,1.918,3.258,2.46,1.2,0.0,0.0,0.0,0.0,3.252,0.0,0.0,0.0,5.177,0.122,-4.975,0.097,1.911,0.194,1.914,0.191,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.493,-0.0,1.026,0.001,9.664,4.019,3.057,965,1387,1398,1243,1279,1626,1373,1375,19,-22.132,-17.175,-20.237,-17.175,2500,2298,2502,708,29,0,1
-24.307,-25.683,5.502,4.008,1.92,3.258,2.46,1.2,0.0,0.0,0.0,0.0,3.252,0.0,0.0,0.0,5.177,0.123,-4.965,0.098,1.911,0.194,1.914,0.19,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.493,-0.0,1.026,0.001,9.664,4.019,3.057,965,1387,1398,1243,1278,1624,1373,1375,19,-22.132,-17.175,-20.237,-17.175,2500,2297,2502,708,29,0,1
-24.218,-25.589,5.502,4.006,1.918,3.258,2.46,1.2,0.0,0.0,0.0,0.0,3.252,0.0,0.0,0.0,5.19,0.11,-4.986,0.085,1.911,0.194,1.916,0.184,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.493,-0.0,1.026,0.001,9.664,4.019,3.195,965,1387,1398,1244,1279,1627,1374,1376,19,-22.132,-17.175,-20.237,-17.175,2500,2296,2502,707,28,0,1
