bad_file_column_0based
212
217
221
226
231
235
244
245
249
254
258
263
277
286
295
572
577
581
586
590
591
594
595
596
598
599
601
603
604
605
606
607
609
610
611
612
613
614
615
617
618
619
620
621
622
623
625
626
627
628
629
630
631
633
634
635
636
637
638
639
641
642
643
644
645
646
647
649
650
651
652
653
654
655
657
658
659
660
661
662
663
665
666
667
668
669
670
671
673
674
708
730
732
805
807
810
812
813
814
815
818
819
821
822
823
826
827
828
829
830
831
833
834
835
836
837
838
839
841
842
843
844
846
847
849
850
851
852
855
858
860
865
866
867
874
