CPT,0.1,0.7,1.1,3.1,5.1,10.1,15.1,20.1,25.1,30.1,35.1,40.1,45.1,50.1,60.1,70.1
CPT2,0.00046901196456764236,0.0007184526777274915,0.0007201271837413511,0.0007272130269742256,0.0007284412835729467,0.0007305033540758917,0.0007268362767552553,0.0007167692889381826,0.0006701266396406513,0.0006398523637674369,0.0005795502968712657,0.0005023381229517675,0.0004116465484133314,0.0003194944787546704,0.00018152952866188184,9.895774389597946e-05
CPT3,0.00046791539249992087,0.0007160359125041771,0.0007176919619475457,0.0007244409791635917,0.0007254092261060633,0.0007264106192631342,0.0007210074199155266,0.0007096326381830774,0.0006623644412370581,0.0006311416649717908,0.0005710903497107541,0.0004952872468962439,0.0004052534089033489,0.00031435135479038353,0.0001792649775439537,9.753227157141439e-05
CPT4,0.00046539102387592945,0.0006914234058184703,0.0006947965434795049,0.0007028483716403903,0.000700033687855634,0.0007015476807568161,0.0006963539336306062,0.0006802606081716115,0.0006294251519972001,0.000601496109822425,0.0005435687697346848,0.00046672625053198816,0.00038029271041745426,0.0002969487096294713,0.00016952244390039842,8.907315982122034e-05
CPT5,0.00038223718526795924,0.0007741230881565424,0.0007759839582958534,0.0007765423957716063,0.0007858511529645405,0.0007961371344264078,0.0007978028646852343,0.0007862534182659756,0.0007343672441736217,0.0007050104104497476,0.0006423686908898354,0.0005538527264268767,0.0004509302140255582,0.0003530401285139322,0.0002020937091699059,0.00011655213232322359
CPT6,0.0004636561953806052,0.0006887941015604927,0.0006922649444909123,0.0007002859744474543,0.0006975508081075914,0.0006982039847453913,0.0006912557119069478,0.0006758078813486848,0.0006268214593544036,0.0005976900867626232,0.0005398199619760677,0.0004678252016567949,0.0003803293221796358,0.00029643908900962287,0.00016930518179965697,8.956138548064876e-05
CPT7,0.0003507940478587278,0.0007832407974340555,0.0007865977283387327,0.0007868560482571314,0.0007957860029509206,0.0008076354652765152,0.0008092457529581402,0.0008024586012712277,0.0007542863493136668,0.0007223992908899367,0.0006576894923830318,0.0005746426925346739,0.0004727293543239281,0.0003677498896960455,0.00020889563152014717,0.00012228663576419602
CPT8,0.0004616876587259734,0.0006874536079147348,0.0006904975581903354,0.0006978423031645891,0.0006973140814729755,0.0006981191331183124,0.0006927844470695154,0.0006813125007951278,0.0006291157408453486,0.0006003027161400622,0.0005454301092587361,0.0004914974779830335,0.0003783722356995512,0.00029724370653278013,0.0001728550470987446,9.468519782975332e-05
CPT9,0.0004674113426156742,0.0007135875114839934,0.0007154526554064364,0.0007219722096043239,0.0007224337531129693,0.0007224217437280472,0.0007161041277806687,0.0007030761799182513,0.0006553280554556353,0.0006233523816772633,0.0005630337287901389,0.0004871280710015543,0.0003997448656785523,0.00031012858701781577,0.0001768065744632343,9.635916350798844e-05
CPT10,0.0003658539548647038,0.0007789743611130692,0.0007816900211886383,0.000781984332779596,0.0007911171011344653,0.0008021878431802175,0.000802806500033753,0.0007949165683335411,0.0007459777734522416,0.0007135884613069783,0.0006484619136476534,0.0005640867034211337,0.00046723854635975673,0.0003617671247245845,0.0002057131455258353,0.00011978103882730243
CPT11,0.0004631936386826693,0.0006903278647007834,0.0006932226087510521,0.000700322965007793,0.0006998317001750015,0.0006989336399121212,0.0006919857558748515,0.0006783362235591909,0.0006313893608748309,0.0005997087726064039,0.0005410650434202951,0.00046763434568890825,0.0003829941587070326,0.00029722449357228093,0.00016941815113624467,9.141582452071595e-05
CPT12,0.00039074845939195265,0.0007685128925847114,0.0007697769755216598,0.0007708567869364946,0.0007800363263468374,0.000788264953679142,0.0007866252531758447,0.0007772759396017859,0.0007271268979523606,0.0006943560613400812,0.0006299161945525537,0.0005476497402760544,0.00045090537900600565,0.00035024465307447535,0.0001989018739611065,0.00011472703030121053
CPT13,0.0004156000304929839,0.0007594716774844268,0.0007594443193957719,0.0007618206225941402,0.0007706053210500164,0.0007758107288525426,0.0007724100147276097,0.0007621117815168664,0.0007125026344542254,0.0006793442647816364,0.0006153368563351477,0.000533653053320942,0.0004385233134585479,0.0003415553105709819,0.00019402234419378214,0.0001115354270805118
CPT15,0.0004689354063952177,0.0007089758661109935,0.0007112745134296202,0.0007178296511887865,0.000717258975930315,0.0007179636892270573,0.0007121487414617117,0.0006995114349805714,0.0006519996397407054,0.0006217954497939917,0.0005625824660435476,0.00048717743461623817,0.00039809058077774017,0.00030934590030898734,0.00017779514081953733,9.660961922442813e-05
CPT16,0.0004695519116924607,0.0007139188264828149,0.0007160248841786961,0.0007228476710152301,0.0007225434810635453,0.0007247999869605118,0.0007207494387994829,0.0007015046568708403,0.000654776663768497,0.0006258069745756132,0.0005698976387955875,0.0004816707714855691,0.0003974509637232198,0.0003106697267781756,0.00017719529696757821,9.689156502096456e-05
