THERM_FPGA,THERM_DCB,VMON_6V,VMON_3V7,VMON_1V8,VMON_3V3D,VMON_2V5D,VMON_1V2D,VMON_VCC_FLASH0,VMON_VCC_FLASH1,VMON_VCC_FLASH2,VMON_VCC_FLASH3,VMON_3V3_HK,VMON_GND,GND_RES,GND_RES2,SPE_P5_V,SPE_P5_C,SPE_N5_V,SPE_N5_C,SPE_1VA8_V,SPE_1VA8_C,SPE_1VAD8_V,SPE_1VAD8_C,SPE_3VD3_V,SPE_3VD3_C,SPE_2VD5_V,SPE_2VD5_C,SPE_1VD8_V,SPE_1VD8_C,SPE_1VD5_V,SPE_1VD5_C,SPE_1VD0_V,SPE_1VD0_C,SPE_FPGA_T,SPE_ADC0_T,SPE_ADC1_T,PFPS_DCB_1V8,PFPS_DCB_3V7,PFPS_DCB_5V,PFPS_SPE_1V5,PFPS_SPE_2V3,PFPS_SPE_3V6,PFPS_SPE_P5V5,PFPS_SPE_N5V5,PFPS_MOT_A,PFPS_PA3_T,PFPS_PA2_T,PFPS_PA1_T,PFPS_PA0_T,PFPS_CAR_T,PFPS_PFPS_T,PFPS_BAT_T,VMON_PDU_COMMS,VMON_PDU_PFPS,VMON_PDU_CAROUSEL,ADC_PWR
-18.838,-20.136,5.506,4.006,1.915,3.254,2.458,1.199,0.0,0.0,0.0,0.0,3.248,0.0,0.0,0.0,5.19,0.11,-4.975,0.086,1.909,0.194,1.909,0.196,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.013,0.002,11.89,6.233,5.028,964,1386,1398,1193,1277,1616,1371,1373,18,-19.093,-13.294,-15.242,-12.118,2499,2243,2501,663,38,0,1
-18.763,-20.058,5.508,4.008,1.917,3.254,2.458,1.199,0.0,0.0,0.0,0.0,3.248,0.0,0.0,0.0,5.19,0.112,-4.986,0.087,1.911,0.195,1.909,0.197,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,11.951,6.306,5.104,965,1387,1398,1244,1280,1629,1374,1377,18,-18.711,-12.903,-14.854,-11.725,2500,2243,2501,667,31,0,1
-18.688,-19.981,5.506,4.008,1.917,3.254,2.458,1.199,0.0,0.0,0.0,0.0,3.248,0.0,0.0,0.0,5.19,0.113,-4.975,0.089,1.911,0.195,1.909,0.198,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,11.951,6.306,5.104,965,1387,1399,1244,1280,1631,1375,1377,18,-18.711,-12.903,-14.854,-12.118,2500,2243,2501,664,31,0,1
-18.688,-19.903,5.508,4.008,1.915,3.254,2.458,1.199,0.0,0.0,0.0,0.0,3.248,0.0,0.0,0.0,5.177,0.115,-4.975,0.091,1.909,0.195,1.909,0.197,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.013,0.002,12.01,6.233,5.163,965,1386,1398,1192,1276,1615,1370,1373,18,-19.093,-13.294,-15.242,-12.118,2499,2241,2501,664,38,0,1
-18.614,-19.826,5.504,4.008,1.916,3.254,2.458,1.199,0.0,0.0,0.0,0.0,3.248,0.0,0.0,0.0,5.19,0.109,-4.986,0.084,1.911,0.195,1.911,0.192,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,12.071,6.306,5.238,965,1387,1399,1244,1281,1630,1375,1377,18,-18.711,-12.903,-14.854,-11.725,2500,2241,2501,667,31,0,1
-18.54,-19.749,5.506,4.008,1.922,3.254,2.458,1.199,0.0,0.0,0.0,0.0,3.248,0.0,0.0,0.0,5.19,0.11,-4.986,0.086,1.911,0.195,1.911,0.193,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,12.071,6.306,5.238,965,1387,1399,1244,1280,1629,1375,1377,18,-18.711,-12.903,-14.854,-12.118,2500,2241,2501,668,31,0,1
-18.466,-19.672,5.508,4.006,1.915,3.254,2.458,1.199,0.0,0.0,0.0,0.0,3.248,0.0,0.0,0.0,5.19,0.11,-4.975,0.086,1.909,0.195,1.911,0.195,3.363,-0.0,2.551,-0.0,1.805,-0.0,1.493,-0.0,1.013,0.002,12.129,6.366,5.298,965,1387,1399,1193,1277,1616,1371,1374,18,-19.093,-13.294,-15.242,-12.118,2499,2239,2501,663,38,0,1
-18.392,-19.595,5.506,4.008,1.917,3.254,2.457,1.199,0.0,0.0,0.0,0.0,3.248,0.0,0.0,0.0,5.19,0.111,-4.986,0.087,1.911,0.195,1.911,0.197,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,12.19,6.439,5.238,965,1387,1399,1244,1280,1630,1375,1377,18,-18.711,-12.903,-14.854,-12.118,2500,2240,2502,663,31,0,1
-18.318,-19.595,5.508,4.008,1.917,3.254,2.458,1.199,0.0,0.0,0.0,0.0,3.248,0.0,0.0,0.0,5.19,0.112,-4.975,0.088,1.911,0.195,1.909,0.197,3.363,-0.0,2.551,-0.0,1.805,-0.0,1.495,-0.0,1.026,0.001,12.19,6.439,5.372,965,1387,1399,1244,1280,1630,1375,1377,18,-18.711,-12.903,-14.854,-12.118,2500,2239,2501,664,31,0,1
-18.244,-19.519,5.506,4.006,1.915,3.254,2.457,1.199,0.0,0.0,0.0,0.0,3.248,0.0,0.0,0.0,5.177,0.113,-4.975,0.089,1.909,0.195,1.909,0.197,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.013,0.002,12.248,6.499,5.298,965,1387,1398,1192,1276,1617,1370,1373,18,-19.093,-13.294,-15.242,-12.118,2500,2238,2501,665,38,0,1
-18.171,-19.442,5.508,4.008,1.917,3.254,2.458,1.199,0.0,0.0,0.0,0.0,3.248,0.0,0.0,0.0,5.19,0.113,-4.975,0.089,1.911,0.195,1.909,0.198,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,12.309,6.571,5.372,966,1387,1398,1244,1280,1630,1375,1377,18,-18.711,-12.903,-14.854,-12.118,2500,2238,2502,666,31,0,1
-18.098,-19.366,5.506,4.008,1.916,3.254,2.458,1.199,0.0,0.0,0.0,0.0,3.248,0.0,0.0,0.0,5.19,0.109,-4.986,0.084,1.911,0.195,1.911,0.192,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,12.309,6.571,5.372,965,1387,1399,1244,1281,1630,1375,1378,18,-18.711,-12.903,-14.854,-12.118,2500,2237,2501,663,31,0,1
-18.098,-19.29,5.508,4.008,1.916,3.254,2.457,1.199,0.0,0.0,0.0,0.0,3.248,0.0,0.0,0.0,5.19,0.11,-4.975,0.086,1.909,0.195,1.911,0.194,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.013,0.002,12.248,6.499,5.432,965,1386,1398,1193,1277,1617,1371,1374,18,-18.711,-13.294,-15.242,-12.511,2499,2236,2501,660,38,0,1
-17.952,-19.214,5.508,4.008,1.917,3.254,2.457,1.199,0.0,0.0,0.0,0.0,3.248,0.0,0.0,0.0,5.19,0.11,-4.986,0.086,1.911,0.195,1.911,0.195,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,12.428,6.571,5.506,965,1387,1399,1244,1280,1629,1375,1377,18,-18.711,-13.294,-14.854,-12.118,2500,2236,2502,665,31,0,1
-17.952,-19.139,5.508,4.008,1.916,3.254,2.457,1.199,0.0,0.0,0.0,0.0,3.248,0.0,0.0,0.0,5.19,0.111,-4.986,0.087,1.911,0.195,1.911,0.197,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,12.428,6.703,5.506,965,1387,1399,1244,1281,1631,1375,1377,18,-18.711,-13.294,-14.854,-12.118,2500,2235,2501,665,31,0,1
-17.879,-19.139,5.508,4.008,1.915,3.254,2.457,1.199,0.0,0.0,0.0,0.0,3.248,0.0,0.0,0.0,5.177,0.112,-4.975,0.088,1.909,0.195,1.909,0.197,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.013,0.002,12.367,6.631,5.432,965,1386,1398,1192,1277,1617,1371,1373,18,-18.711,-13.294,-15.242,-12.511,2499,2234,2501,662,38,0,1
-17.806,-19.063,5.508,4.008,1.916,3.254,2.458,1.199,0.0,0.0,0.0,0.0,3.248,0.0,0.0,0.0,5.19,0.115,-4.975,0.09,1.911,0.195,1.909,0.199,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,12.428,6.703,5.506,965,1387,1399,1244,1280,1629,1374,1377,18,-18.711,-13.294,-14.854,-12.118,2500,2234,2501,661,31,0,1
-17.734,-18.988,5.508,4.008,1.916,3.254,2.457,1.199,0.0,0.0,0.0,0.0,3.248,0.0,0.0,0.0,5.19,0.113,-4.975,0.089,1.911,0.195,1.911,0.197,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,12.546,6.703,5.64,965,1387,1399,1244,1281,1631,1375,1377,18,-18.711,-13.294,-14.854,-12.118,2500,2234,2501,667,31,0,1
-17.734,-18.913,5.508,4.006,1.915,3.254,2.457,1.199,0.0,0.0,0.0,0.0,3.248,0.0,0.0,0.0,5.19,0.11,-4.975,0.086,1.909,0.195,1.911,0.192,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.013,0.002,12.486,6.763,5.566,965,1386,1399,1193,1277,1616,1371,1374,18,-18.711,-13.294,-15.242,-12.511,2499,2232,2501,665,38,0,1
-17.662,-18.838,5.508,4.01,1.916,3.254,2.457,1.199,0.0,0.0,0.0,0.0,3.248,0.0,0.0,0.0,5.19,0.11,-4.986,0.086,1.911,0.195,1.911,0.193,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,12.546,6.835,5.64,965,1387,1399,1244,1281,1631,1375,1377,18,-18.711,-13.294,-14.854,-12.118,2500,2232,2502,666,31,0,1
-17.589,-18.838,5.508,4.008,1.917,3.254,2.457,1.199,0.0,0.0,0.0,0.0,3.248,0.0,0.0,0.0,5.19,0.11,-4.986,0.086,1.911,0.195,1.911,0.195,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,12.546,6.835,5.64,965,1387,1399,1245,1281,1630,1375,1378,18,-18.711,-12.903,-14.854,-12.118,2500,2232,2501,664,31,0,1
-17.517,-18.763,5.508,4.008,1.915,3.254,2.457,1.199,0.0,0.0,0.0,0.0,3.248,0.0,0.0,0.0,5.19,0.111,-4.975,0.087,1.909,0.195,1.909,0.197,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.013,0.002,12.486,6.763,5.7,965,1387,1399,1192,1277,1617,1371,1374,18,-18.711,-13.294,-15.242,-12.511,2499,2230,2501,665,38,0,1
-17.446,-18.688,5.508,4.008,1.916,3.254,2.457,1.199,0.0,0.0,0.0,0.0,3.248,0.0,0.0,0.0,5.19,0.112,-4.986,0.088,1.911,0.195,1.911,0.197,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,12.665,6.835,5.64,965,1387,1399,1244,1281,1631,1375,1377,18,-18.711,-13.294,-14.854,-12.118,2500,2231,2502,660,31,0,1
-17.446,-18.614,5.508,4.01,1.916,3.254,2.457,1.199,0.0,0.0,0.0,0.0,3.248,0.0,0.0,0.0,5.19,0.114,-4.975,0.09,1.911,0.195,1.911,0.197,3.363,-0.0,2.551,-0.0,1.805,-0.0,1.495,-0.0,1.026,0.001,12.665,6.835,5.774,965,1387,1399,1244,1281,1630,1375,1377,18,-18.711,-13.294,-14.854,-12.118,2500,2230,2502,665,31,0,1
-17.374,-18.614,5.508,4.01,1.921,3.254,2.457,1.199,0.0,0.0,0.0,0.0,3.248,0.0,0.0,0.0,5.19,0.109,-4.986,0.084,1.909,0.195,1.911,0.192,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.013,0.002,12.605,6.895,5.7,965,1387,1399,1192,1277,1617,1371,1374,18,-18.711,-13.294,-15.242,-12.511,2499,2229,2501,664,38,0,1
-17.302,-18.54,5.508,4.008,1.917,3.254,2.457,1.199,0.0,0.0,0.0,0.0,3.248,0.0,0.0,0.0,5.19,0.112,-4.986,0.086,1.911,0.195,1.909,0.199,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,12.784,6.967,5.774,965,1387,1399,1244,1281,1631,1375,1377,18,-18.328,-13.294,-14.854,-12.118,2500,2229,2501,663,31,0,1
-17.231,-18.466,5.508,4.008,1.916,3.254,2.457,1.199,0.0,0.0,0.0,0.0,3.248,0.0,0.0,0.0,5.19,0.113,-4.986,0.087,1.911,0.195,1.909,0.199,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,12.784,6.967,5.774,965,1387,1399,1244,1280,1630,1375,1377,18,-18.328,-13.294,-14.854,-12.118,2500,2228,2501,661,31,0,1
-17.231,-18.392,5.508,4.008,1.915,3.254,2.457,1.199,0.0,0.0,0.0,0.0,3.248,0.0,0.0,0.0,5.19,0.113,-4.975,0.086,1.909,0.195,1.909,0.201,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,12.724,6.895,5.7,965,1387,1399,1244,1281,1631,1375,1377,18,-18.328,-13.294,-15.242,-12.511,2499,2227,2501,665,39,0,1
