THERM_FPGA,THERM_DCB,VMON_6V,VMON_3V7,VMON_1V8,VMON_3V3D,VMON_2V5D,VMON_1V2D,VMON_VCC_FLASH0,VMON_VCC_FLASH1,VMON_VCC_FLASH2,VMON_VCC_FLASH3,VMON_3V3_HK,VMON_GND,GND_RES,GND_RES2,SPE_P5_V,SPE_P5_C,SPE_N5_V,SPE_N5_C,SPE_1VA8_V,SPE_1VA8_C,SPE_1VAD8_V,SPE_1VAD8_C,SPE_3VD3_V,SPE_3VD3_C,SPE_2VD5_V,SPE_2VD5_C,SPE_1VD8_V,SPE_1VD8_C,SPE_1VD5_V,SPE_1VD5_C,SPE_1VD0_V,SPE_1VD0_C,SPE_FPGA_T,SPE_ADC0_T,SPE_ADC1_T,PFPS_DCB_1V8,PFPS_DCB_3V7,PFPS_DCB_5V,PFPS_SPE_1V5,PFPS_SPE_2V3,PFPS_SPE_3V6,PFPS_SPE_P5V5,PFPS_SPE_N5V5,PFPS_MOT_A,PFPS_PA3_T,PFPS_PA2_T,PFPS_PA1_T,PFPS_PA0_T,PFPS_CAR_T,PFPS_PFPS_T,PFPS_BAT_T,VMON_PDU_COMMS,VMON_PDU_PFPS,VMON_PDU_CAROUSEL,ADC_PWR
-15.63,-16.876,5.514,4.01,1.916,3.252,2.457,1.199,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.177,0.119,-4.975,0.094,1.911,0.195,1.914,0.189,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,13.257,7.492,6.439,965,1388,1400,1246,1282,1632,1375,1378,18,-19.857,-17.944,-18.711,-17.56,2500,2202,2501,685,28,0,1
-15.562,-16.806,5.512,4.008,1.918,3.252,2.457,1.199,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.177,0.122,-4.975,0.097,1.911,0.195,1.914,0.19,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,13.257,7.623,6.439,966,1388,1400,1245,1282,1633,1375,1377,18,-19.475,-17.944,-18.711,-17.56,2500,2201,2501,686,28,0,1
-15.494,-16.736,5.512,4.01,1.916,3.252,2.457,1.199,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.177,0.124,-4.975,0.099,1.911,0.195,1.914,0.19,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,13.257,7.623,6.439,966,1388,1400,1245,1282,1632,1374,1377,18,-19.475,-17.944,-18.711,-17.56,2500,2200,2501,686,29,0,1
-15.426,-16.665,5.514,4.008,1.914,3.252,2.457,1.199,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.177,0.124,-4.965,0.099,1.909,0.195,1.914,0.189,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.013,0.002,13.316,7.684,6.499,965,1387,1400,1195,1278,1620,1371,1374,18,-19.857,-18.328,-18.711,-17.56,2499,2199,2500,682,35,0,1
-15.359,-16.595,5.512,4.01,1.916,3.252,2.457,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.111,-4.986,0.086,1.911,0.195,1.916,0.184,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,13.375,7.754,6.571,966,1388,1400,1245,1283,1633,1376,1379,18,-19.475,-17.944,-18.711,-17.56,2500,2199,2501,684,28,0,1
-15.291,-16.526,5.512,4.01,1.916,3.252,2.457,1.199,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.112,-4.986,0.087,1.911,0.195,1.916,0.185,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,13.375,7.754,6.571,966,1388,1400,1246,1283,1633,1375,1378,18,-19.475,-17.944,-18.711,-17.175,2499,2198,2501,684,28,0,1
-15.224,-16.456,5.514,4.008,1.915,3.252,2.457,1.199,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.177,0.116,-4.975,0.091,1.909,0.195,1.914,0.187,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.013,0.002,13.434,7.684,6.631,965,1387,1400,1196,1279,1620,1371,1375,18,-19.857,-18.328,-18.711,-17.56,2499,2197,2500,684,34,0,1
-15.157,-16.386,5.512,4.01,1.916,3.252,2.457,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.177,0.12,-4.975,0.095,1.911,0.195,1.914,0.19,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,13.493,7.884,6.703,966,1388,1400,1245,1282,1633,1375,1378,18,-19.475,-17.944,-18.328,-17.175,2499,2197,2501,686,29,0,1
-15.09,-16.317,5.512,4.01,1.916,3.252,2.457,1.199,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.177,0.123,-4.975,0.098,1.911,0.195,1.911,0.193,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,13.493,7.884,6.703,966,1388,1400,1245,1282,1632,1375,1377,18,-19.475,-17.56,-18.328,-17.175,2500,2196,2501,687,28,0,1
-15.023,-16.247,5.512,4.008,1.915,3.252,2.457,1.199,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.163,0.125,-4.965,0.1,1.909,0.195,1.911,0.195,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.013,0.002,13.553,7.814,6.763,965,1387,1400,1193,1279,1620,1370,1374,18,-19.475,-17.944,-18.711,-17.56,2499,2194,2501,685,36,0,1
-14.956,-16.178,5.512,4.01,1.921,3.252,2.457,1.199,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.11,-4.986,0.085,1.909,0.195,1.916,0.182,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,13.553,7.814,6.763,966,1388,1400,1246,1283,1632,1376,1379,18,-19.475,-17.56,-18.328,-17.175,2500,2195,2501,685,28,0,1
-14.889,-16.109,5.512,4.01,1.916,3.252,2.457,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.111,-4.986,0.086,1.909,0.195,1.916,0.184,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,13.553,7.945,6.763,966,1388,1400,1246,1284,1635,1376,1379,18,-19.475,-17.56,-18.328,-17.175,2499,2194,2501,683,28,0,1
-14.823,-16.04,5.514,4.008,1.914,3.252,2.456,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.177,0.114,-4.975,0.088,1.909,0.195,1.914,0.187,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.013,0.002,13.671,7.945,6.763,965,1387,1400,1196,1280,1622,1372,1375,18,-19.475,-17.944,-18.711,-17.56,2499,2193,2500,686,35,0,1
-14.756,-15.972,5.512,4.01,1.916,3.252,2.457,1.199,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.116,-4.975,0.091,1.911,0.195,1.914,0.188,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,13.729,8.015,6.835,966,1388,1400,1246,1282,1633,1375,1378,18,-19.093,-17.56,-18.328,-17.175,2500,2192,2501,685,29,0,1
-14.69,-15.903,5.514,4.01,1.916,3.252,2.456,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.177,0.119,-4.975,0.094,1.909,0.195,1.914,0.189,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,13.671,8.076,6.763,966,1388,1400,1246,1283,1634,1375,1378,18,-19.093,-17.56,-18.328,-17.175,2500,2192,2501,685,28,0,1
-14.624,-15.834,5.514,4.008,1.914,3.252,2.457,1.199,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.163,0.124,-4.965,0.099,1.909,0.195,1.911,0.19,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.013,0.002,13.671,8.076,6.895,965,1387,1400,1194,1278,1619,1371,1374,18,-19.475,-17.944,-18.328,-17.175,2499,2190,2500,684,35,0,1
-14.558,-15.766,5.514,4.01,1.916,3.252,2.456,1.199,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.177,0.125,-4.975,0.1,1.911,0.195,1.914,0.19,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,13.847,8.145,6.967,965,1388,1400,1245,1283,1633,1375,1377,18,-19.093,-17.56,-18.328,-17.175,2500,2190,2501,684,29,0,1
-14.492,-15.698,5.514,4.01,1.916,3.252,2.456,1.199,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.11,-4.986,0.085,1.911,0.195,1.916,0.183,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,13.847,8.145,6.967,966,1388,1400,1246,1283,1634,1376,1379,18,-19.093,-17.56,-18.328,-17.175,2499,2190,2501,684,28,0,1
-14.426,-15.63,5.514,4.006,1.912,3.252,2.456,1.199,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.177,0.11,-4.975,0.086,1.909,0.195,1.911,0.193,3.365,-0.0,2.551,-0.0,1.805,-0.0,1.495,-0.0,1.013,0.002,13.789,8.206,6.895,965,1387,1400,1193,1279,1620,1372,1375,18,-19.093,-17.944,-18.328,-17.175,2498,2188,2500,683,35,0,1
-14.36,-15.562,5.514,4.01,1.918,3.252,2.456,1.199,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.111,-4.986,0.086,1.909,0.195,1.911,0.195,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,13.907,8.206,6.895,966,1388,1400,1245,1283,1634,1376,1379,18,-19.093,-17.56,-17.944,-16.79,2499,2188,2501,682,28,0,1
-14.295,-15.562,5.514,4.01,1.915,3.252,2.456,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.111,-4.986,0.087,1.909,0.195,1.911,0.196,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,13.907,8.206,6.895,966,1387,1400,1246,1282,1634,1376,1379,18,-19.093,-17.56,-17.944,-17.175,2499,2187,2501,685,28,0,1
-14.295,-15.494,5.514,4.008,1.914,3.252,2.456,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.112,-4.975,0.088,1.909,0.195,1.909,0.197,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.013,0.002,13.907,8.206,7.027,965,1387,1400,1192,1278,1619,1372,1375,18,-19.475,-17.56,-18.328,-17.175,2499,2186,2500,682,35,0,1
-14.229,-15.426,5.512,4.01,1.916,3.252,2.456,1.199,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.114,-4.986,0.09,1.911,0.195,1.909,0.198,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,14.082,8.405,7.099,966,1388,1400,1245,1282,1634,1375,1378,18,-18.711,-17.175,-17.944,-16.79,2499,2186,2501,683,29,0,1
-14.164,-15.359,5.514,4.01,1.916,3.252,2.456,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.116,-4.975,0.091,1.911,0.195,1.909,0.197,3.363,-0.0,2.551,-0.0,1.805,-0.0,1.495,-0.0,1.026,0.001,14.082,8.405,7.099,966,1388,1400,1245,1282,1633,1375,1378,18,-19.093,-17.175,-17.944,-16.79,2499,2185,2501,683,29,0,1
-14.099,-15.291,5.514,4.008,1.915,3.252,2.456,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.109,-4.986,0.085,1.911,0.195,1.911,0.192,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.013,0.002,14.082,8.405,7.099,965,1387,1400,1192,1279,1621,1372,1375,18,-19.093,-17.56,-18.328,-17.175,2499,2184,2501,681,35,0,1
-14.034,-15.224,5.514,4.01,1.916,3.252,2.456,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.111,-4.986,0.087,1.909,0.195,1.911,0.193,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,14.142,8.336,7.027,966,1388,1400,1245,1282,1633,1376,1379,18,-18.711,-17.175,-17.944,-16.79,2499,2184,2501,684,28,0,1
-13.969,-15.157,5.514,4.01,1.916,3.252,2.456,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.111,-4.986,0.087,1.909,0.195,1.911,0.195,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,14.142,8.336,7.027,966,1388,1400,1246,1283,1635,1376,1379,18,-18.711,-17.175,-17.944,-16.404,2500,2183,2501,682,28,0,1
-13.904,-15.09,5.514,4.012,1.917,3.252,2.456,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.111,-4.975,0.087,1.909,0.195,1.909,0.197,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.013,0.002,14.142,8.466,7.159,965,1387,1400,1245,1282,1633,1376,1379,18,-18.711,-17.175,-17.944,-16.79,2500,2182,2501,682,29,0,1
-13.839,-15.023,5.514,4.01,1.916,3.252,2.456,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.112,-4.986,0.088,1.911,0.195,1.911,0.197,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,14.2,8.535,7.23,966,1388,1400,1245,1282,1633,1376,1379,18,-18.711,-17.175,-17.944,-16.79,2499,2182,2501,685,29,0,1
-13.839,-14.956,5.514,4.01,1.916,3.252,2.456,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.113,-4.986,0.09,1.911,0.195,1.909,0.197,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,14.318,8.535,7.23,966,1388,1400,1245,1283,1635,1376,1379,18,-18.711,-17.175,-17.944,-16.79,2499,2181,2501,682,28,0,1
-13.775,-14.889,5.514,4.01,1.919,3.252,2.456,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.113,-4.986,0.089,1.911,0.195,1.911,0.197,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,14.318,8.664,7.361,965,1387,1400,1192,1279,1620,1372,1375,18,-19.093,-17.175,-17.944,-16.79,2499,2180,2500,680,35,0,1
-13.71,-14.823,5.514,4.01,1.915,3.252,2.456,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.109,-4.986,0.085,1.909,0.195,1.911,0.192,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,14.26,8.596,7.29,966,1388,1400,1245,1283,1634,1376,1379,18,-18.711,-17.175,-17.944,-16.404,2500,2180,2501,682,28,0,1
-13.646,-14.823,5.514,4.01,1.916,3.252,2.456,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.111,-4.986,0.086,1.909,0.195,1.911,0.194,3.363,-0.0,2.551,-0.0,1.805,-0.0,1.495,-0.0,1.026,0.001,14.378,8.596,7.29,966,1388,1401,1246,1283,1634,1376,1379,18,-18.711,-17.175,-17.56,-16.404,2499,2179,2501,685,28,0,1
-13.581,-14.756,5.516,4.008,1.916,3.252,2.456,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.111,-4.986,0.087,1.909,0.195,1.909,0.196,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,14.378,8.596,7.29,966,1388,1400,1245,1283,1634,1376,1379,18,-18.711,-17.175,-17.56,-16.404,2499,2178,2501,681,30,0,1
-13.517,-14.69,5.514,4.01,1.916,3.252,2.456,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.111,-4.986,0.087,1.909,0.195,1.909,0.197,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,14.378,8.596,7.29,966,1388,1400,1245,1283,1635,1376,1379,18,-18.711,-17.175,-17.56,-16.404,2499,2178,2501,684,28,0,1
-13.517,-14.624,5.514,4.01,1.916,3.252,2.456,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.113,-4.986,0.089,1.909,0.195,1.909,0.197,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,14.378,8.596,7.29,966,1388,1401,1246,1282,1634,1376,1379,18,-18.328,-16.79,-17.56,-16.404,2499,2177,2500,684,28,0,1
-13.453,-14.558,5.516,4.01,1.916,3.252,2.456,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.115,-4.975,0.091,1.909,0.195,1.909,0.199,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,14.378,8.725,7.422,966,1388,1400,1244,1284,1635,1375,1378,18,-18.328,-16.79,-17.56,-16.404,2499,2176,2501,683,29,0,1
-13.389,-14.492,5.514,4.01,1.916,3.252,2.456,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.114,-4.986,0.09,1.909,0.195,1.911,0.197,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,14.495,8.725,7.422,965,1388,1400,1246,1283,1635,1376,1379,18,-18.328,-16.79,-17.56,-16.404,2499,2176,2501,681,28,0,1
-13.325,-14.426,5.514,4.01,1.915,3.252,2.456,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.11,-4.986,0.086,1.911,0.195,1.911,0.192,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,14.553,8.794,7.492,966,1388,1400,1246,1283,1634,1376,1379,18,-18.328,-16.79,-17.56,-16.404,2499,2175,2501,679,28,0,1
-13.262,-14.426,5.514,4.01,1.916,3.252,2.456,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.111,-4.986,0.087,1.909,0.195,1.911,0.194,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,14.495,8.725,7.422,966,1388,1400,1245,1283,1636,1376,1379,18,-18.328,-16.79,-17.56,-16.404,2499,2174,2501,679,28,0,1
-13.198,-14.36,5.514,4.01,1.915,3.252,2.456,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.111,-4.986,0.087,1.911,0.195,1.911,0.195,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,14.67,8.794,7.492,966,1388,1400,1246,1283,1634,1376,1379,18,-18.328,-16.79,-17.56,-16.404,2499,2174,2501,682,28,0,1
-13.198,-14.295,5.514,4.01,1.916,3.252,2.456,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.112,-4.986,0.087,1.909,0.195,1.911,0.196,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,14.613,8.855,7.553,966,1388,1400,1246,1283,1635,1376,1379,18,-18.328,-16.79,-17.56,-16.404,2499,2173,2501,682,28,0,1
-13.134,-14.229,5.514,4.01,1.915,3.252,2.456,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.114,-4.986,0.09,1.909,0.195,1.909,0.197,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,14.613,8.855,7.553,966,1388,1401,1245,1283,1634,1376,1379,18,-18.328,-16.79,-17.56,-16.404,2499,2172,2501,681,28,0,1
-13.071,-14.229,5.516,4.01,1.915,3.252,2.456,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.114,-4.975,0.09,1.909,0.195,1.909,0.197,3.363,-0.0,2.551,-0.0,1.805,-0.0,1.495,-0.0,1.026,0.001,14.613,8.855,7.553,966,1388,1401,1245,1283,1635,1376,1379,18,-17.944,-16.404,-17.56,-16.017,2499,2172,2501,681,28,0,1
-13.008,-14.164,5.514,4.008,1.915,3.25,2.456,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.109,-4.986,0.085,1.909,0.195,1.911,0.192,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,14.73,8.855,7.553,966,1388,1401,1246,1283,1635,1376,1379,18,-18.328,-16.79,-17.175,-16.017,2499,2171,2501,678,28,0,1
-12.945,-14.099,5.516,4.01,1.92,3.25,2.456,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.113,-4.986,0.087,1.911,0.195,1.909,0.198,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,14.787,9.052,7.623,966,1388,1401,1245,1283,1635,1376,1379,18,-18.328,-16.404,-17.175,-16.017,2499,2170,2501,679,28,0,1
-12.881,-14.034,5.516,4.01,1.917,3.25,2.456,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.113,-4.986,0.087,1.909,0.195,1.909,0.199,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,14.73,8.984,7.553,966,1388,1401,1245,1283,1635,1376,1379,18,-17.944,-16.404,-17.175,-16.017,2499,2170,2501,680,28,0,1
-12.881,-13.969,5.516,4.008,1.913,3.25,2.456,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.177,0.113,-4.975,0.087,1.909,0.195,1.906,0.201,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.013,0.002,14.73,8.984,7.684,965,1387,1400,1191,1279,1621,1372,1375,18,-18.328,-16.79,-17.56,-16.404,2498,2168,2500,680,35,0,1
