CPT,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16
CPT2,0.00124901308800267,-0.0006581919344302758,-0.00031232925015387285,5.240035091417295e-05,1.1806919527146207e-05,9.508793225095096e-07,2.0594322358173896e-06,-1.216041771241234e-06,-5.806884660485016e-06,-4.801200043534496e-06,-2.9419905140471036e-06,4.199632354170359e-06,4.3069756218768377e-07,4.47517999220548e-16,1.5143593844191283e-16,4.783279756439759e-16
CPT3,0.002893097851467207,-0.0005317620493112431,-0.00013091081931067102,-2.680821160656275e-05,-3.9688024241561155e-05,-1.735192129074674e-05,2.936424044096278e-07,-6.348057897021745e-06,1.2775326811867545e-05,4.692249749675478e-06,6.184124135040179e-06,-6.974725187786072e-06,-6.636010406470864e-07,-6.826678979054979e-16,-3.866671522897991e-16,-5.960774137735853e-16
CPT4,0.009267058920413192,0.000588489799113619,-6.845478064781374e-05,-3.724668708540964e-05,2.3440378619034676e-05,1.753588303881785e-05,-1.783963642228308e-05,3.2556579213987528e-06,5.178291001619798e-06,1.275748295678661e-05,-8.292551199859133e-06,-1.5510100067541119e-06,-4.8583938066280983e-08,6.179952383167375e-18,3.3984317096558136e-16,-2.6828447232882247e-15
CPT5,-0.010699113320627052,4.530726515454885e-05,2.0803727204041488e-05,7.339290005338561e-05,4.200876634984519e-05,9.651432905719904e-06,1.4735018279180002e-05,3.8150558888313917e-05,5.77576963738276e-06,-3.4056042867627173e-06,-1.570747632145334e-06,-3.729923911523877e-06,5.633823322594549e-08,-4.071179157683069e-17,-1.4842727741326556e-16,-1.8806977459748242e-15
CPT6,0.00916162193430854,0.0005631281489004137,-2.8986876625765423e-05,-2.5248625104899483e-05,-1.2605032774874346e-05,-5.9081888719425524e-06,-1.981703476274712e-05,2.3185302575774117e-05,-1.0690057306887366e-05,-6.135986354286653e-08,8.484130482071025e-06,2.4713627843369923e-06,7.272488783275066e-07,4.92227786308419e-16,-6.2975883188820525e-16,2.5935810031747775e-15
CPT7,-0.013134381073755709,0.0006346236572755356,2.42279511088265e-06,0.00010933711100900905,-8.391662396572809e-05,-3.957035456017761e-05,-1.722311427391586e-05,-1.255680790222325e-05,-2.905840597634048e-06,7.886875826391472e-07,-1.468055725955419e-06,2.7625031017500777e-09,-1.538242103788868e-07,-7.39425881635114e-17,2.559801329238276e-16,-3.121147004042646e-16
CPT8,0.0093933297169173,0.0005102563918843817,4.1989350893557734e-05,1.1132675637186024e-05,4.535335569973457e-05,-1.8240460327253354e-05,7.055362424272315e-06,-1.695172079972261e-05,1.3752023587871036e-05,-1.3385234280351285e-05,-4.041352977803762e-07,-1.1142346555661673e-06,1.548894721652601e-06,1.3902724457781623e-15,-1.0999773140951685e-15,-1.4566933813700556e-16
CPT9,0.0037045515037151754,-0.0005160848323832397,0.00013454280671339089,-1.8248247815677778e-05,-6.050533545695909e-05,1.2946200211283378e-05,-1.662608711250765e-05,9.17657433627077e-06,1.6931663032190076e-05,-5.205943659631368e-06,-1.6138539348856592e-06,5.179439517989399e-06,-1.3003341817665746e-06,-7.36471430715091e-16,7.871036721701641e-16,2.121349970685138e-15
CPT10,-0.012197846152574741,0.00037529208953514487,-2.9262220965290396e-05,-2.3351720860778635e-05,1.3415294186009286e-05,7.715415006586708e-05,8.70108821230737e-06,-1.609739236085525e-05,5.436920758963642e-06,2.9056886881153655e-06,4.476217562818973e-06,2.342298600127323e-06,1.8146250729608368e-07,1.6566609195578508e-16,-4.480465477796347e-16,2.183203704625436e-15
CPT11,0.008521524307304814,0.0003628283052721274,2.6957075244837345e-05,3.5183663092609675e-05,2.9415039654299974e-05,-2.8282223801733247e-06,2.6235664187838635e-05,-6.968572820959277e-06,-1.1173146487047532e-05,-1.9711668022479836e-06,5.464923500662932e-07,1.858533264755536e-07,-2.8898617113144836e-06,-2.4537663567691936e-15,1.8299164267210344e-15,2.220581574521874e-16
CPT12,-0.010374342219362837,6.273485257131479e-05,-1.143969125804272e-05,-0.000199148925792567,-1.5795298794249495e-05,-2.7640293962930332e-05,8.83523816299849e-06,1.8792755377183877e-06,-7.993528562607178e-06,-5.322545235372897e-06,-3.002568155001869e-06,-3.915367991050513e-07,-5.455720352276814e-08,-1.9461428996114805e-17,3.430957774830379e-16,-9.908252603801904e-16
CPT13,-0.006259672405020444,-0.0005389121811713953,0.00011097666717714818,7.697432117429049e-06,0.00012081006532887559,-3.8605866757736345e-05,-1.6731330604509212e-05,-8.173370041320114e-06,-6.040565293577969e-07,7.492542941674234e-06,2.0903316567670813e-06,2.1850107033717422e-06,-1.839901266239535e-08,-6.29108310584714e-17,4.672911363412524e-17,1.2160479329233198e-15
CPT15,0.005159319685983244,-0.00031094995772609985,0.000114810712946075,1.8865649142253243e-05,-5.7731072046609584e-05,-1.1634650064155233e-05,3.923068648154128e-05,7.9974300902253e-07,-2.5207435460587583e-06,1.0486119156450123e-05,-6.966025238778922e-07,2.1570624038955003e-06,1.59178441715816e-06,1.2183179812219613e-15,-7.085803298279014e-16,3.6983491356196163e-16
CPT16,0.003315838163228613,-0.0005867595546847988,0.0001288805036714946,2.2042636299799664e-05,-1.600843208496812e-05,4.354141267096204e-05,-1.8908929212383358e-05,-8.135148675157813e-06,-1.8155737139851002e-05,-4.969716903872908e-06,-1.7907912032610177e-06,-4.961991632777733e-06,5.927349785221438e-07,3.415236843329339e-16,-2.5726762300365413e-16,-2.5795710782271913e-15
