CPT,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16
CPT2,-0.05627633438359158,-0.022646591355969296,-0.035137348082327304,0.0028657183422387536,-0.0004500139415004709,0.0004791330105282342,4.745898085299974e-05,0.00020522340606209284,-9.610796306753415e-05,0.0003030843330173146,0.0002447254758314538,7.382015108575897e-05,4.045140608860756e-05,-1.0965187091649398e-14,-5.9891328008099265e-16,2.0477976953037214e-14
CPT3,-0.13840318845078006,-0.022670423440008382,-0.014694137891653402,0.00022213161845263674,-0.0001336573958636237,-0.0013440510248629405,-0.00045053668057589216,-0.0001496589061999211,0.00026212225845718084,-0.0005371931651024123,-0.0005233897746196063,-9.391690216641047e-05,-5.41212722983582e-05,1.319690884349356e-14,9.193167060939089e-15,-3.2894693913210205e-14
CPT4,-0.43366679333284064,0.026886612935239793,-0.0016900100902373927,-0.00109008319045599,-0.0024538263464718366,-0.0003094008462646569,0.0012675660234234831,-0.0013655119183828557,0.0003319373933661097,-0.0001396772650128558,9.153360191737746e-05,-6.287248433964332e-05,0.00011923043856723603,-3.56624452191312e-14,6.530886942357483e-14,-4.1484177204509365e-14
CPT5,0.5232487657065894,0.0008778498039140516,0.003203930645329832,0.0010206645416457327,-0.0010270050538439476,0.002906322634433252,-0.0014160346786229738,-0.0011280219178472425,0.0002833418194890386,-8.536202263453863e-05,0.00016837233319591614,-5.5049217088321e-05,-7.386295532073317e-05,1.9832226139104847e-14,-3.967312589558958e-14,1.9606712087227862e-14
CPT6,-0.4344249411910185,0.025787486398604464,-0.0015172116970834787,-0.0023623009129779826,-0.002382791521440353,5.116677282111792e-06,0.00033978975020494684,1.627871802501596e-05,-0.00040323572333682625,0.0004686793761365894,-7.102476546005151e-05,4.5069593519117546e-05,-0.00020635246784768413,5.214058351743489e-14,-1.08229397666193e-13,5.462557489677167e-14
CPT7,0.63840437031432,0.03670930108075209,-0.006348107453306329,-0.0011617815422438268,0.0029493224080539317,-0.0008856023831687668,0.0007839805190156396,0.0008502300319549183,0.000813324019535557,-1.854906937714257e-05,0.00010041647613565161,-3.3466416202679317e-05,-4.669150635987912e-05,4.592680402648597e-15,-2.3859386688585005e-14,1.531587356939923e-14
CPT8,-0.4674281194457632,0.020589042201950285,0.011796236639999597,0.009073348114808588,0.002500492837867716,-0.00024219954612300643,-0.00017007342525789115,7.902911530692502e-05,-3.161743030926246e-05,-0.00017374226893248496,-4.342240160231173e-06,4.637836938432838e-05,-1.431312907484994e-05,6.982261990806649e-16,-9.880984919163893e-15,1.2703380014578158e-14
CPT9,-0.18303697324296045,-0.02602232778761516,0.00848424492910654,-0.0011432248089735912,0.0037173801819041525,-0.0006862756819483659,-0.00023192091635465192,-0.0003195846994725124,3.3748057963823956e-05,0.0009382102496186093,-3.055798713854502e-05,-0.00012225372327526185,3.5897403260494454e-05,1.4628055711174426e-15,1.6791255885717504e-14,-2.510361710172937e-14
CPT10,0.582955968307216,0.021081803845241862,-0.0007145132664793247,-0.0008109875570189579,0.0013576552210605441,0.0012248806006274066,0.0002443742413841543,-0.0003192011968453645,-0.0007724477868923506,0.00012204961684890957,-0.00040547975196357066,9.754137941064833e-05,9.87788216209387e-05,-1.589180176342353e-14,5.599687380453133e-14,-2.582916519555667e-14
CPT11,-0.4105271082924086,0.020505598068837845,0.0019964328455688296,-0.002300683475793548,-0.001771866473760885,0.0015123949190479768,-0.001204616249124324,0.0015483106011767653,-8.777168822528573e-05,-8.608880536309631e-05,1.603717688402912e-05,-7.78770038607629e-05,0.00010239274992590239,-1.7096567217489422e-14,5.682433690257227e-14,-3.9762464154602384e-14
CPT12,0.486228043904168,-0.0015188228474567814,0.006175421851817867,0.0005492989855648625,-0.0024262275489511653,-0.0038874741953919337,-0.0006171399543591499,-1.2208832582516482e-05,-0.0006906384098277606,-0.0001316665640275199,0.00023823254431976863,-3.167456035135796e-05,1.3567461652992663e-05,-3.4659775050016606e-15,-4.961309141293668e-16,-8.995408584677733e-15
CPT13,0.299756909275059,-0.03835373644738468,0.016350989480625064,0.0022579479963835483,-0.0040760198131694885,0.0008914348946483346,0.0012231148162196864,0.0007188401054828569,0.0004072395528704484,0.00015773434496050513,-0.00011077276702297755,2.918550352354332e-05,6.3826770751174156e-06,-5.460042140637e-15,5.825201432330118e-15,1.7199783264310042e-15
CPT15,-0.24968239929198957,-0.014066612516323792,0.00786094941833329,-0.004301170787836869,0.0010507394039055273,-0.0010523421974991433,-0.0008806679633131011,-0.0002630422256774678,0.0006082136359457815,-0.0001571713940380498,4.692912521827089e-05,0.00021774857537051884,2.410983770012934e-05,-8.924718603031678e-15,-1.394630938511554e-14,5.892465335111119e-14
CPT16,-0.15714819987600032,-0.02715917993978153,0.004233122670306767,-0.0028188773237917564,0.0031458180422104243,0.0013880631386924934,0.0010647055365097698,0.00013931771899984569,-0.0006581077359704593,-0.000660307366094029,0.0002393205528649616,-3.263326501398364e-05,-4.5469464986394245e-05,5.580388581782891e-15,-1.6775643374433713e-14,-6.0815068259056915e-15
