THERM_FPGA,THERM_DCB,VMON_6V,VMON_3V7,VMON_1V8,VMON_3V3D,VMON_2V5D,VMON_1V2D,VMON_VCC_FLASH0,VMON_VCC_FLASH1,VMON_VCC_FLASH2,VMON_VCC_FLASH3,VMON_3V3_HK,VMON_GND,GND_RES,GND_RES2,SPE_P5_V,SPE_P5_C,SPE_N5_V,SPE_N5_C,SPE_1VA8_V,SPE_1VA8_C,SPE_1VAD8_V,SPE_1VAD8_C,SPE_3VD3_V,SPE_3VD3_C,SPE_2VD5_V,SPE_2VD5_C,SPE_1VD8_V,SPE_1VD8_C,SPE_1VD5_V,SPE_1VD5_C,SPE_1VD0_V,SPE_1VD0_C,SPE_FPGA_T,SPE_ADC0_T,SPE_ADC1_T,PFPS_DCB_1V8,PFPS_DCB_3V7,PFPS_DCB_5V,PFPS_SPE_1V5,PFPS_SPE_2V3,PFPS_SPE_3V6,PFPS_SPE_P5V5,PFPS_SPE_N5V5,PFPS_MOT_A,PFPS_PA3_T,PFPS_PA2_T,PFPS_PA1_T,PFPS_PA0_T,PFPS_CAR_T,PFPS_PFPS_T,PFPS_BAT_T,VMON_PDU_COMMS,VMON_PDU_PFPS,VMON_PDU_CAROUSEL,ADC_PWR
34.73,33.452,5.561,4.016,1.891,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.115,-4.986,0.091,1.904,0.199,1.914,0.181,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.013,0.002,45.621,40.576,39.038,967,1391,1412,1196,1303,1657,1383,1384,15,31.398,31.862,31.862,31.862,2490,1105,2490,607,35,0,1
34.773,33.494,5.561,4.018,1.892,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.117,-4.996,0.093,1.904,0.199,1.914,0.183,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,45.621,40.576,39.038,968,1391,1412,1253,1309,1675,1388,1389,15,31.862,32.326,32.326,32.326,2490,1105,2491,604,29,0,1
34.816,33.536,5.562,4.014,1.896,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.12,-4.996,0.097,1.904,0.199,1.911,0.185,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,45.621,40.576,39.038,968,1392,1413,1252,1308,1673,1387,1388,15,31.862,32.326,32.326,32.326,2491,1104,2490,604,29,0,1
34.859,33.579,5.561,4.014,1.89,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.125,-4.986,0.101,1.904,0.199,1.911,0.186,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.013,0.002,45.785,40.732,39.038,967,1391,1412,1194,1303,1659,1382,1384,15,31.398,31.862,31.862,32.326,2489,1103,2490,605,36,0,1
34.859,33.621,5.561,4.018,1.891,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.128,-4.986,0.104,1.904,0.199,1.911,0.188,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,45.785,40.732,39.038,968,1391,1413,1252,1308,1673,1386,1388,15,31.862,32.326,32.326,32.326,2491,1104,2491,605,29,0,1
34.902,33.621,5.561,4.016,1.892,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.15,0.131,-4.975,0.107,1.904,0.199,1.911,0.189,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,45.949,40.732,39.038,968,1392,1413,1252,1307,1674,1386,1388,15,31.862,32.326,32.326,32.326,2491,1103,2490,606,29,0,1
34.945,33.664,5.561,4.016,1.892,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.115,-4.996,0.091,1.904,0.199,1.914,0.18,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.013,0.002,45.949,40.732,39.19,967,1391,1412,1195,1309,1674,1388,1389,15,31.862,32.326,32.326,32.326,2490,1103,2491,605,29,0,1
34.945,33.706,5.561,4.018,1.891,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.177,0.115,-4.996,0.091,1.904,0.199,1.914,0.181,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,45.949,40.732,39.19,968,1392,1413,1253,1309,1674,1388,1389,15,31.862,32.326,32.326,32.326,2491,1102,2491,608,29,0,1
34.988,33.749,5.561,4.018,1.892,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.118,-4.996,0.094,1.904,0.199,1.911,0.184,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,45.949,40.732,39.19,968,1392,1413,1253,1308,1674,1387,1389,15,31.862,32.326,32.326,32.326,2491,1102,2491,603,29,0,1
35.031,33.749,5.561,4.014,1.89,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.122,-4.986,0.098,1.904,0.199,1.911,0.186,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,45.949,40.732,39.19,968,1392,1413,1252,1308,1674,1387,1389,15,30.935,31.862,31.862,32.326,2490,1101,2490,602,36,0,1
35.031,33.791,5.561,4.018,1.892,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.125,-4.986,0.101,1.904,0.199,1.911,0.186,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,45.949,40.888,39.19,968,1392,1413,1252,1308,1673,1386,1388,15,31.862,32.326,32.326,32.326,2491,1101,2491,604,29,0,1
35.074,33.834,5.561,4.02,1.894,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.128,-4.986,0.104,1.904,0.199,1.911,0.187,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,46.114,40.888,39.342,968,1391,1413,1252,1308,1675,1386,1388,15,31.398,32.326,32.326,32.326,2491,1101,2491,607,30,0,1
35.117,33.834,5.562,4.018,1.891,3.244,2.449,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.15,0.13,-4.975,0.106,1.904,0.199,1.911,0.187,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,46.114,40.888,39.342,968,1391,1412,1251,1307,1672,1386,1388,15,31.398,32.326,32.326,32.326,2491,1100,2491,606,29,0,1
