THERM_FPGA,THERM_DCB,VMON_6V,VMON_3V7,VMON_1V8,VMON_3V3D,VMON_2V5D,VMON_1V2D,VMON_VCC_FLASH0,VMON_VCC_FLASH1,VMON_VCC_FLASH2,VMON_VCC_FLASH3,VMON_3V3_HK,VMON_GND,GND_RES,GND_RES2,SPE_P5_V,SPE_P5_C,SPE_N5_V,SPE_N5_C,SPE_1VA8_V,SPE_1VA8_C,SPE_1VAD8_V,SPE_1VAD8_C,SPE_3VD3_V,SPE_3VD3_C,SPE_2VD5_V,SPE_2VD5_C,SPE_1VD8_V,SPE_1VD8_C,SPE_1VD5_V,SPE_1VD5_C,SPE_1VD0_V,SPE_1VD0_C,SPE_FPGA_T,SPE_ADC0_T,SPE_ADC1_T,PFPS_DCB_1V8,PFPS_DCB_3V7,PFPS_DCB_5V,PFPS_SPE_1V5,PFPS_SPE_2V3,PFPS_SPE_3V6,PFPS_SPE_P5V5,PFPS_SPE_N5V5,PFPS_MOT_A,PFPS_PA3_T,PFPS_PA2_T,PFPS_PA1_T,PFPS_PA0_T,PFPS_CAR_T,PFPS_PFPS_T,PFPS_BAT_T,VMON_PDU_COMMS,VMON_PDU_PFPS,VMON_PDU_CAROUSEL,ADC_PWR
-11.338,-12.505,5.52,4.01,1.916,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.177,0.116,-4.975,0.091,1.911,0.195,1.914,0.187,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,15.139,9.439,8.145,966,1388,1402,1247,1285,1638,1376,1380,18,-10.936,-2.101,-4.945,-2.101,2499,2154,2501,747,24,0,1
-11.338,-12.505,5.52,4.008,1.913,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.177,0.12,-4.975,0.095,1.909,0.195,1.914,0.19,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.013,0.002,15.082,9.372,8.206,965,1387,1402,1195,1280,1623,1372,1375,17,-11.331,-2.509,-5.349,-2.509,2499,2153,2500,749,29,0,1
-11.338,-12.505,5.52,4.01,1.915,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.177,0.124,-4.975,0.099,1.911,0.195,1.911,0.194,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,15.139,9.439,8.275,966,1388,1402,1246,1284,1637,1376,1379,18,-10.936,-2.101,-4.945,-2.509,2500,2154,2501,747,24,0,1
-11.338,-12.443,5.52,4.01,1.915,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.177,0.125,-4.975,0.1,1.911,0.195,1.911,0.194,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,15.139,9.439,8.275,965,1388,1402,1246,1284,1637,1375,1379,17,-10.936,-2.101,-4.945,-2.509,2499,2154,2501,745,24,0,1
-11.338,-12.443,5.521,4.01,1.913,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.244,0.0,0.0,0.0,5.19,0.111,-4.986,0.086,1.909,0.195,1.916,0.182,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.013,0.002,15.082,9.5,8.206,965,1387,1402,1196,1281,1624,1373,1376,17,-11.331,-2.509,-5.349,-2.917,2499,2154,2500,746,29,0,1
-11.338,-12.443,5.52,4.01,1.915,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.111,-4.986,0.086,1.909,0.196,1.916,0.184,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,15.199,9.5,8.206,966,1388,1402,1247,1285,1638,1376,1380,17,-11.331,-2.509,-5.349,-2.509,2499,2155,2501,751,24,0,1
-11.338,-12.443,5.52,4.01,1.915,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.114,-4.986,0.089,1.909,0.195,1.914,0.186,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,15.199,9.5,8.206,966,1388,1402,1247,1285,1637,1376,1380,18,-11.331,-2.509,-5.349,-2.509,2499,2155,2501,747,23,0,1
-11.338,-12.443,5.521,4.008,1.913,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.177,0.117,-4.975,0.092,1.909,0.195,1.914,0.188,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.013,0.002,15.199,9.5,8.206,965,1387,1402,1196,1280,1624,1372,1376,17,-11.725,-2.509,-5.752,-2.917,2499,2155,2500,746,29,0,1
-11.338,-12.443,5.52,4.01,1.915,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.177,0.12,-4.975,0.095,1.909,0.196,1.914,0.188,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,15.199,9.5,8.206,966,1388,1402,1247,1285,1638,1376,1379,18,-11.331,-2.509,-5.349,-2.917,2499,2156,2501,747,24,0,1
-11.338,-12.443,5.52,4.01,1.915,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.177,0.124,-4.975,0.099,1.911,0.196,1.914,0.19,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,15.256,9.568,8.275,965,1388,1402,1247,1284,1636,1375,1379,18,-11.331,-2.509,-5.349,-2.917,2499,2157,2501,748,24,0,1
-11.398,-12.443,5.521,4.006,1.914,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.177,0.124,-4.965,0.099,1.909,0.195,1.914,0.189,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.013,0.002,15.199,9.5,8.206,965,1387,1402,1194,1281,1625,1372,1375,17,-11.725,-2.917,-5.752,-3.324,2498,2157,2500,747,29,0,1
-11.398,-12.443,5.52,4.01,1.915,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.109,-4.986,0.085,1.909,0.196,1.916,0.182,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,15.199,9.5,8.206,966,1388,1402,1247,1285,1636,1377,1380,18,-11.725,-2.917,-5.752,-2.917,2499,2158,2501,745,24,0,1
-11.398,-12.443,5.52,4.012,1.915,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.244,0.0,0.0,0.0,5.19,0.111,-4.986,0.087,1.909,0.195,1.911,0.193,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,15.317,9.5,8.206,966,1388,1402,1247,1285,1638,1377,1380,17,-11.725,-2.917,-5.752,-2.917,2499,2158,2501,751,24,0,1
-11.398,-12.443,5.521,4.008,1.919,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.177,0.111,-4.986,0.087,1.909,0.195,1.911,0.195,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.013,0.002,15.199,9.5,8.206,965,1387,1402,1193,1280,1623,1373,1376,17,-12.118,-3.324,-6.155,-3.324,2499,2158,2500,750,29,0,1
-11.459,-12.505,5.518,4.01,1.915,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.244,0.0,0.0,0.0,5.19,0.111,-4.986,0.087,1.909,0.195,1.911,0.196,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,15.317,9.5,8.206,966,1388,1402,1246,1284,1636,1377,1380,17,-11.725,-2.917,-5.752,-3.324,2499,2159,2501,749,24,0,1
-11.459,-12.505,5.52,4.01,1.915,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.112,-4.986,0.088,1.909,0.195,1.911,0.197,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,15.317,9.5,8.206,966,1388,1402,1247,1284,1638,1376,1380,18,-11.725,-2.917,-5.752,-3.324,2499,2160,2501,750,24,0,1
-11.459,-12.505,5.521,4.008,1.914,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.177,0.115,-4.975,0.091,1.909,0.195,1.909,0.197,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.013,0.002,15.317,9.5,8.206,965,1387,1402,1193,1280,1623,1372,1376,17,-12.118,-3.324,-6.155,-3.73,2499,2159,2500,752,30,0,1
-11.459,-12.505,5.52,4.01,1.915,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.116,-4.975,0.092,1.911,0.195,1.909,0.197,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,15.373,9.568,8.275,966,1388,1402,1246,1284,1637,1376,1380,18,-11.725,-3.324,-6.155,-3.324,2499,2160,2501,748,24,0,1
-11.52,-12.568,5.52,4.01,1.915,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.244,0.0,0.0,0.0,5.19,0.109,-4.986,0.085,1.909,0.195,1.911,0.192,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,15.317,9.5,8.076,966,1388,1401,1247,1285,1637,1377,1380,18,-12.118,-3.324,-6.155,-3.324,2499,2160,2500,749,24,0,1
-11.52,-12.568,5.52,4.008,1.917,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.111,-4.986,0.087,1.909,0.195,1.911,0.193,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,15.317,9.5,8.206,966,1388,1402,1246,1284,1637,1376,1380,17,-12.118,-3.324,-6.557,-3.73,2499,2160,2500,749,29,0,1
-11.52,-12.568,5.518,4.01,1.915,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.244,0.0,0.0,0.0,5.19,0.111,-4.986,0.087,1.909,0.195,1.911,0.195,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,15.317,9.5,8.076,966,1388,1402,1246,1284,1637,1377,1380,17,-12.118,-3.324,-6.155,-3.73,2499,2161,2501,750,24,0,1
-11.58,-12.568,5.516,4.01,1.913,3.252,2.455,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.112,-4.986,0.088,1.909,0.195,1.911,0.197,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,15.317,9.5,8.076,965,1388,1402,1247,1284,1636,1376,1380,18,-12.118,-3.324,-6.155,-3.73,2499,2162,2501,750,24,0,1
-11.58,-12.63,5.518,4.01,1.915,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.113,-4.986,0.089,1.909,0.195,1.909,0.197,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.013,0.002,15.317,9.5,8.206,965,1387,1402,1193,1280,1622,1376,1380,18,-12.118,-3.324,-6.155,-3.73,2499,2162,2501,748,24,0,1
-11.58,-12.63,5.518,4.01,1.915,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.114,-4.986,0.09,1.909,0.195,1.909,0.197,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,15.317,9.5,8.076,966,1388,1401,1246,1284,1638,1376,1380,17,-12.118,-3.73,-6.557,-3.73,2499,2162,2501,750,24,0,1
-11.641,-12.63,5.518,4.01,1.915,3.252,2.455,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.113,-4.986,0.089,1.909,0.195,1.911,0.196,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,15.317,9.5,8.076,966,1388,1402,1246,1284,1636,1376,1380,17,-12.118,-3.73,-6.557,-3.73,2499,2163,2501,754,24,0,1
-11.641,-12.693,5.52,4.008,1.913,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.111,-4.986,0.086,1.909,0.195,1.911,0.192,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,15.317,9.5,8.076,966,1388,1401,1246,1285,1638,1373,1376,17,-12.903,-3.73,-6.958,-4.136,2498,2162,2500,748,29,0,1
-11.702,-12.693,5.518,4.01,1.915,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.111,-4.986,0.087,1.911,0.195,1.911,0.193,3.363,-0.0,2.551,-0.0,1.805,-0.0,1.495,-0.0,1.026,0.001,15.373,9.568,8.145,965,1388,1402,1246,1284,1636,1376,1380,18,-12.511,-3.73,-6.557,-4.136,2499,2163,2501,749,24,0,1
-11.702,-12.693,5.518,4.01,1.915,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.111,-4.986,0.087,1.909,0.195,1.911,0.196,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,15.317,9.372,8.076,966,1388,1402,1247,1284,1638,1377,1380,18,-12.511,-3.73,-6.557,-4.136,2499,2164,2501,749,24,0,1
-11.702,-12.693,5.518,4.01,1.916,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.177,0.112,-4.975,0.088,1.909,0.195,1.909,0.197,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,15.317,9.372,8.076,966,1388,1402,1246,1284,1636,1376,1380,18,-12.511,-3.73,-6.557,-4.136,2499,2164,2501,750,24,0,1
-11.764,-12.756,5.518,4.01,1.915,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.113,-4.986,0.089,1.911,0.195,1.909,0.197,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,15.373,9.439,8.145,966,1388,1402,1246,1284,1637,1376,1379,18,-12.511,-4.136,-6.958,-4.136,2499,2164,2501,750,24,0,1
-11.764,-12.756,5.52,4.01,1.921,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.115,-4.975,0.091,1.911,0.195,1.909,0.198,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,15.373,9.439,8.145,966,1388,1402,1246,1284,1637,1376,1379,18,-12.511,-4.136,-6.958,-4.136,2500,2165,2501,750,24,0,1
-11.825,-12.818,5.518,4.01,1.915,3.252,2.455,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.109,-4.986,0.085,1.909,0.195,1.911,0.192,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,15.317,9.372,8.076,966,1388,1402,1246,1284,1637,1377,1380,18,-12.903,-4.136,-6.958,-4.136,2499,2165,2501,750,24,0,1
-11.825,-12.818,5.518,4.01,1.915,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.111,-4.986,0.087,1.909,0.195,1.911,0.192,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,15.317,9.372,8.076,966,1388,1402,1246,1284,1637,1376,1380,18,-12.903,-4.136,-6.958,-4.136,2499,2166,2501,750,24,0,1
-11.825,-12.818,5.518,4.01,1.916,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.111,-4.986,0.087,1.909,0.195,1.911,0.194,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,15.317,9.372,8.076,966,1388,1402,1247,1284,1637,1376,1380,18,-12.903,-4.136,-6.958,-4.541,2499,2166,2501,751,24,0,1
-11.886,-12.881,5.518,4.01,1.915,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.111,-4.986,0.087,1.909,0.195,1.911,0.196,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,15.199,9.372,8.076,966,1388,1402,1246,1284,1636,1376,1380,18,-12.903,-4.136,-6.958,-4.541,2499,2166,2501,750,24,0,1
-11.886,-12.881,5.52,4.01,1.915,3.252,2.455,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.112,-4.986,0.088,1.909,0.195,1.911,0.196,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,15.199,9.372,7.945,966,1388,1402,1246,1284,1638,1377,1380,18,-12.903,-4.541,-7.359,-4.541,2499,2166,2501,749,24,0,1
-11.886,-12.881,5.518,4.01,1.915,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.114,-4.986,0.09,1.909,0.195,1.911,0.197,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,15.199,9.372,7.945,966,1388,1402,1247,1283,1635,1376,1380,18,-12.903,-4.541,-7.359,-4.541,2499,2167,2501,752,24,0,1
-11.948,-12.881,5.518,4.01,1.915,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.113,-4.986,0.089,1.911,0.195,1.911,0.196,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,15.256,9.439,8.015,966,1388,1401,1246,1284,1638,1376,1379,18,-12.903,-4.541,-7.359,-4.541,2500,2167,2501,752,24,0,1
-11.948,-12.945,5.518,4.01,1.915,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.109,-4.986,0.085,1.909,0.195,1.911,0.192,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,15.199,9.372,7.945,966,1388,1402,1246,1284,1636,1376,1380,18,-12.903,-4.541,-7.359,-4.945,2499,2167,2501,751,24,0,1
-12.009,-12.945,5.52,4.008,1.913,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.177,0.113,-4.975,0.087,1.909,0.195,1.909,0.198,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.013,0.002,15.199,9.372,8.076,965,1387,1401,1192,1279,1621,1372,1376,18,-13.685,-4.945,-7.759,-5.349,2498,2167,2500,751,29,0,1
-12.009,-12.945,5.518,4.01,1.915,3.25,2.455,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.113,-4.986,0.087,1.909,0.195,1.909,0.2,3.365,-0.0,2.551,-0.0,1.805,-0.0,1.495,-0.0,1.026,0.001,15.199,9.372,7.945,966,1388,1401,1246,1284,1637,1376,1380,18,-13.294,-4.541,-7.759,-4.945,2499,2168,2501,752,24,0,1
-12.009,-13.008,5.518,4.01,1.915,3.252,2.456,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.19,0.113,-4.986,0.087,1.911,0.195,1.909,0.201,3.365,-0.0,2.551,-0.0,1.802,-0.0,1.495,-0.0,1.026,0.001,15.256,9.439,8.015,966,1388,1402,1246,1283,1636,1376,1380,18,-13.294,-4.541,-7.759,-4.945,2499,2168,2501,752,24,0,1
