CPT,THERM_FPGA,THERM_DCB,VMON_6V,VMON_3V7,VMON_1V8,VMON_3V3D,VMON_2V5D,VMON_1V2D,VMON_VCC_FLASH0,VMON_VCC_FLASH1,VMON_VCC_FLASH2,VMON_VCC_FLASH3,VMON_3V3_HK,VMON_GND,GND_RES,GND_RES2,SPE_P5_V,SPE_P5_C,SPE_N5_V,SPE_N5_C,SPE_1VA8_V,SPE_1VA8_C,SPE_1VAD8_V,SPE_1VAD8_C,SPE_3VD3_V,SPE_3VD3_C,SPE_2VD5_V,SPE_2VD5_C,SPE_1VD8_V,SPE_1VD8_C,SPE_1VD5_V,SPE_1VD5_C,SPE_1VD0_V,SPE_1VD0_C,SPE_FPGA_T,SPE_ADC0_T,SPE_ADC1_T,PFPS_DCB_1V8,PFPS_DCB_3V7,PFPS_DCB_5V,PFPS_SPE_1V5,PFPS_SPE_2V3,PFPS_SPE_3V6,PFPS_SPE_P5V5,PFPS_SPE_N5V5,PFPS_MOT_A,PFPS_PA3_T,PFPS_PA2_T,PFPS_PA1_T,PFPS_PA0_T,PFPS_CAR_T,PFPS_PFPS_T,PFPS_BAT_T,VMON_PDU_COMMS,VMON_PDU_PFPS,VMON_PDU_CAROUSEL,ADC_PWR
CPT1,30.46625,29.016375,5.55475,4.015750000000001,1.8952499999999999,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.23225,0.0,0.0,0.0,5.17,0.118125,-4.99475,0.09275,1.9057499999999998,0.198125,1.90475,0.200625,3.363,0.0,2.551,0.0,1.802,0.0,1.49825,0.0,1.0227499999999998,0.00125,42.19625,36.986625000000004,35.284125,967.125,1390.75,1410.75,1236.25,1303.0,1664.75,1384.125,1386.625,15.0,25.441125,26.008499999999998,25.838250000000002,26.292250000000003,2491.875,1208.375,2492.0,610.875,29.875,0.0,1.0
CPT2,31.99425,30.849125,5.559,4.0155,1.894,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.23225,0.0,0.0,0.0,5.171749999999999,0.117125,-4.9935,0.092,1.90475,0.198125,1.9057499999999998,0.19825,3.363,0.0,2.551,0.0,1.802,0.0,1.49925,0.0,1.0227499999999998,0.00125,43.483625,38.24325,36.525499999999994,967.75,1390.75,1411.625,1236.25,1303.875,1666.5,1384.75,1386.75,15.0,28.05975,28.518250000000002,28.575625000000002,28.690374999999996,2491.375,1176.5,2491.75,608.125,30.75,0.0,1.0
CPT3,33.24525,31.947125,5.56175,4.015000000000001,1.8920000000000001,3.24,2.449,1.196,0.0,0.0,0.0,0.0,3.232,0.0,0.0,0.0,5.1682500000000005,0.1175,-4.9935,0.092125,1.904,0.199,1.9049999999999998,0.198125,3.36075,0.0,2.551,0.0,1.802,0.0,1.4997500000000001,0.0,1.0211249999999998,0.001375,47.645625,41.14375,38.8295,967.5,1390.625,1412.625,1227.625,1305.125,1666.75,1385.125,1387.125,15.0,28.002625000000002,28.862499999999997,28.460875,28.919874999999998,2490.625,1158.0,2490.625,608.0,31.625,0.0,1.0
CPT4,51.24657142857143,49.823571428571434,5.582571428571429,4.016285714285714,1.8701428571428573,3.2420000000000004,2.4499999999999997,1.1970000000000003,0.0,0.0,0.0,0.0,3.234000000000001,0.0,0.0,0.0,5.151857142857142,0.11914285714285713,-4.991714285714286,0.09414285714285713,1.9007142857142856,0.19999999999999998,1.9022857142857141,0.19699999999999998,3.36,0.0,2.5479999999999996,0.0,1.8000000000000003,0.0,1.5,0.0,1.0178571428571428,0.0018571428571428573,66.34414285714286,58.60728571428571,55.93114285714285,967.5714285714286,1391.7142857142858,1417.5714285714287,1215.857142857143,1313.857142857143,1679.142857142857,1388.4285714285713,1388.857142857143,15.0,45.58457142857143,46.491285714285716,46.42142857142857,46.910428571428575,2485.5714285714284,763.1428571428571,2485.5714285714284,590.5714285714286,34.285714285714285,0.0,1.0
CPT5,-12.779250000000001,-13.904250000000001,5.516,4.0095,1.9155,3.25075,2.456,1.198,0.0,0.0,0.0,0.0,3.246,0.0,0.0,0.0,5.18675,0.11325,-4.98325,0.08725,1.9092500000000001,0.195,1.90825,0.2,3.3635,0.0,2.551,0.0,1.802,0.0,1.495,0.0,1.0227499999999998,0.00125,14.81075,9.040875,7.67625,965.75,1387.75,1400.75,1231.625,1282.0,1631.25,1374.75,1378.0,18.0,-18.088,-16.500500000000002,-17.271250000000002,-16.11375,2498.75,2167.625,2500.75,679.75,29.875,0.0,1.0
CPT6,50.602125,49.224000000000004,5.5845,4.01725,1.871375,3.2455,2.451,1.196875,0.0,0.0,0.0,0.0,3.238,0.0,0.0,0.0,5.1548750000000005,0.119125,-4.996,0.094125,1.90075,0.2,1.9028749999999999,0.19687500000000002,3.36,0.0,2.5495,0.0,1.8,0.0,1.5,0.0,1.0185,0.00175,65.77237500000001,57.94675,55.285625,967.625,1391.625,1418.0,1219.5,1313.5,1679.625,1388.5,1389.375,15.0,43.8925,44.0135,44.317,44.0135,2485.75,773.75,2485.625,587.75,33.625,0.0,1.0
CPT7,-20.440375,-21.6545,5.5075,4.00725,1.917125,3.25475,2.4585,1.199,0.0,0.0,0.0,0.0,3.24825,0.0,0.0,0.0,5.188375000000001,0.112875,-4.98325,0.08625,1.9105,0.194125,1.90825,0.20037500000000003,3.3635,0.0,2.551,0.0,1.802375,0.0,1.4935,0.0,1.0227499999999998,0.00125,11.443249999999999,5.671749999999999,4.54425,965.0,1386.75,1398.875,1230.75,1278.375,1625.125,1373.125,1376.0,18.0,-21.470750000000002,-17.271250000000002,-19.951999999999998,-17.271250000000002,2499.875,2263.5,2501.75,699.5,30.75,0.0,1.0
CPT8,45.758750000000006,44.27175,5.57675,4.0177499999999995,1.8792499999999999,3.244,2.45025,1.196,0.0,0.0,0.0,0.0,3.2375,0.0,0.0,0.0,5.1548750000000005,0.123375,-4.9872499999999995,0.099375,1.901,0.2,1.9095,0.18462499999999998,3.36,0.0,2.551,0.0,1.8,0.0,1.5,0.0,1.022125,0.0011250000000000001,58.925,52.389,50.067,967.875,1391.875,1416.375,1241.375,1314.0,1681.125,1388.875,1389.375,15.0,31.572125,29.55125,30.415374999999997,28.575625000000002,2486.875,852.0,2486.875,572.25,33.75,0.0,1.0
CPT9,33.913375,32.628625,5.564,4.01675,1.892125,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.117875,-4.9935,0.092125,1.904,0.199,1.9055,0.1975,3.363,0.0,2.551,0.0,1.802,0.0,1.5,0.0,1.0208749999999998,0.001375,48.334875000000004,41.737625,39.418499999999995,967.5,1391.0,1413.0,1227.625,1305.625,1667.875,1385.125,1387.375,15.0,28.805124999999997,29.609125,29.378875,29.839125000000003,2490.625,1140.0,2490.625,611.125,31.625,0.0,1.0
CPT10,-17.1245,-18.33675,5.50775,4.0085,1.916125,3.2535,2.457,1.1988750000000001,0.0,0.0,0.0,0.0,3.248,0.0,0.0,0.0,5.19,0.112875,-4.98325,0.08675,1.9107500000000002,0.195,1.909,0.20025,3.3635,0.0,2.551,0.0,1.802375,0.0,1.4947500000000002,0.0,1.026,0.001,12.82075,7.0405,5.83125,965.0,1387.0,1399.0,1244.25,1280.5,1630.75,1375.0,1377.125,18.0,-18.471625,-13.245125000000002,-14.9025,-12.167124999999999,2499.875,2226.875,2501.0,663.375,32.0,0.0,1.0
