THERM_FPGA,THERM_DCB,VMON_6V,VMON_3V7,VMON_1V8,VMON_3V3D,VMON_2V5D,VMON_1V2D,VMON_VCC_FLASH0,VMON_VCC_FLASH1,VMON_VCC_FLASH2,VMON_VCC_FLASH3,VMON_3V3_HK,VMON_GND,GND_RES,GND_RES2,SPE_P5_V,SPE_P5_C,SPE_N5_V,SPE_N5_C,SPE_1VA8_V,SPE_1VA8_C,SPE_1VAD8_V,SPE_1VAD8_C,SPE_3VD3_V,SPE_3VD3_C,SPE_2VD5_V,SPE_2VD5_C,SPE_1VD8_V,SPE_1VD8_C,SPE_1VD5_V,SPE_1VD5_C,SPE_1VD0_V,SPE_1VD0_C,SPE_FPGA_T,SPE_ADC0_T,SPE_ADC1_T,PFPS_DCB_1V8,PFPS_DCB_3V7,PFPS_DCB_5V,PFPS_SPE_1V5,PFPS_SPE_2V3,PFPS_SPE_3V6,PFPS_SPE_P5V5,PFPS_SPE_N5V5,PFPS_MOT_A,PFPS_PA3_T,PFPS_PA2_T,PFPS_PA1_T,PFPS_PA0_T,PFPS_CAR_T,PFPS_PFPS_T,PFPS_BAT_T,VMON_PDU_COMMS,VMON_PDU_PFPS,VMON_PDU_CAROUSEL,ADC_PWR
31.561,30.234,5.561,4.018,1.894,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.123,-4.986,0.1,1.906,0.199,1.911,0.186,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,45.497,39.385,37.286,968,1391,1412,1252,1307,1672,1386,1388,15,27.717,28.174,28.174,28.633,2491,1186,2491,616,29,0,1
31.644,30.316,5.561,4.014,1.893,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.15,0.127,-4.975,0.103,1.904,0.199,1.911,0.187,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.013,0.002,45.458,39.495,37.39,967,1390,1412,1194,1302,1657,1381,1383,15,27.26,27.717,27.717,28.174,2490,1184,2491,615,36,0,1
31.728,30.358,5.562,4.016,1.894,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.15,0.129,-4.975,0.105,1.906,0.199,1.911,0.188,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,45.66,39.538,37.434,968,1391,1413,1252,1307,1673,1386,1388,15,27.717,28.633,28.633,28.633,2491,1183,2492,617,29,0,1
31.77,30.44,5.562,4.016,1.894,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.126,-4.986,0.103,1.906,0.199,1.911,0.186,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,45.66,39.538,37.582,968,1391,1413,1252,1307,1673,1386,1388,15,27.717,28.633,28.174,28.633,2491,1182,2491,616,29,0,1
31.811,30.482,5.561,4.014,1.894,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.115,-4.996,0.091,1.904,0.199,1.914,0.181,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.013,0.002,45.785,39.648,37.538,967,1391,1412,1196,1304,1658,1383,1385,15,27.26,28.174,27.717,28.174,2490,1180,2491,615,36,0,1
31.895,30.564,5.562,4.016,1.894,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.118,-4.996,0.094,1.904,0.199,1.914,0.183,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,45.949,39.648,37.538,968,1391,1413,1252,1308,1672,1387,1389,15,27.717,28.633,28.174,28.633,2491,1180,2491,613,29,0,1
31.937,30.606,5.562,4.016,1.894,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.12,-4.996,0.096,1.904,0.199,1.911,0.185,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,45.949,39.802,37.686,968,1391,1413,1252,1308,1674,1387,1389,15,27.717,28.633,28.633,28.633,2491,1179,2491,616,29,0,1
32.02,30.647,5.561,4.014,1.892,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.15,0.124,-4.986,0.1,1.904,0.199,1.909,0.187,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.013,0.002,45.949,39.802,37.686,967,1390,1412,1194,1302,1656,1382,1384,15,27.717,28.174,28.174,28.633,2490,1177,2491,614,35,0,1
32.062,30.73,5.562,4.016,1.894,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.129,-4.975,0.105,1.906,0.199,1.909,0.191,3.363,0.0,2.551,-0.0,1.802,-0.0,1.498,-0.0,1.026,0.001,46.152,39.845,37.879,968,1391,1413,1251,1307,1672,1386,1388,15,27.717,28.633,28.174,28.633,2491,1177,2491,612,29,0,1
32.146,30.771,5.562,4.016,1.894,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.13,-4.975,0.106,1.906,0.199,1.909,0.191,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,46.317,39.999,37.879,968,1392,1413,1252,1308,1674,1386,1388,15,27.717,29.092,28.633,28.633,2491,1175,2491,615,30,0,1
32.188,30.854,5.562,4.016,1.893,3.244,2.449,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.115,-4.996,0.091,1.904,0.199,1.914,0.18,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.013,0.002,46.279,40.11,37.984,967,1391,1412,1195,1303,1657,1382,1385,15,27.717,28.174,28.174,28.633,2491,1173,2490,610,36,0,1
32.23,30.896,5.562,4.016,1.894,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.177,0.115,-4.996,0.091,1.904,0.199,1.914,0.181,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,46.445,40.11,37.984,968,1391,1413,1252,1309,1675,1388,1389,15,28.174,28.633,28.633,29.092,2491,1173,2491,616,29,0,1
32.314,30.979,5.562,4.02,1.894,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.118,-4.986,0.094,1.904,0.199,1.914,0.184,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,46.445,40.11,37.984,968,1391,1413,1252,1308,1673,1387,1389,15,27.717,28.633,28.633,29.092,2491,1172,2491,614,29,0,1
32.356,31.02,5.562,4.016,1.893,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.121,-4.986,0.097,1.904,0.199,1.911,0.185,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.013,0.002,46.445,40.11,37.984,967,1390,1412,1194,1303,1658,1382,1384,15,27.717,28.633,28.174,28.633,2490,1170,2490,612,35,0,1
32.397,31.062,5.562,4.016,1.894,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.124,-4.986,0.1,1.904,0.199,1.911,0.186,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,46.612,40.265,37.984,968,1391,1413,1252,1308,1673,1386,1388,15,28.174,28.633,28.633,29.092,2491,1170,2491,615,29,0,1
32.481,31.145,5.562,4.018,1.894,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.15,0.128,-4.975,0.105,1.904,0.199,1.911,0.187,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,46.612,40.265,37.984,968,1391,1413,1252,1308,1673,1386,1388,15,28.174,28.633,28.633,29.092,2491,1169,2491,615,29,0,1
32.523,31.186,5.561,4.016,1.892,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.15,0.128,-4.975,0.104,1.904,0.199,1.911,0.186,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.013,0.002,46.612,40.42,38.133,967,1390,1412,1194,1303,1658,1381,1383,15,27.717,28.633,28.174,28.633,2490,1167,2490,612,36,0,1
32.565,31.27,5.562,4.016,1.894,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.115,-4.996,0.091,1.904,0.199,1.914,0.179,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,46.779,40.42,38.133,968,1391,1413,1253,1309,1674,1388,1389,15,28.174,29.092,28.633,29.092,2491,1167,2491,615,29,0,1
32.608,31.311,5.562,4.016,1.893,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.177,0.115,-4.996,0.092,1.906,0.199,1.909,0.19,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,46.817,40.463,38.177,967,1391,1413,1251,1307,1673,1388,1389,15,28.174,29.092,28.633,29.092,2491,1166,2491,610,29,0,1
32.692,31.353,5.562,4.014,1.893,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.177,0.115,-4.996,0.092,1.904,0.199,1.909,0.192,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,46.947,40.576,38.283,968,1392,1413,1251,1308,1674,1387,1389,15,28.174,28.633,28.633,28.633,2490,1164,2490,611,36,0,1
32.734,31.394,5.562,4.016,1.893,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.177,0.115,-4.996,0.092,1.904,0.199,1.909,0.194,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,46.947,40.576,38.283,968,1391,1413,1251,1307,1673,1387,1389,15,28.174,29.092,28.633,29.092,2491,1164,2491,614,29,0,1
32.776,31.478,5.564,4.018,1.896,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.117,-4.996,0.093,1.904,0.199,1.906,0.195,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,46.947,40.576,38.283,968,1391,1413,1252,1308,1675,1387,1390,15,28.174,29.092,28.633,29.092,2491,1163,2492,611,29,0,1
32.818,31.519,5.562,4.016,1.896,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.119,-4.986,0.095,1.904,0.199,1.906,0.195,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,47.115,40.576,38.433,968,1391,1413,1251,1307,1672,1387,1390,15,28.174,29.092,28.633,29.092,2491,1162,2491,611,29,0,1
32.86,31.561,5.562,4.016,1.893,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.119,-4.986,0.096,1.904,0.199,1.906,0.195,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,47.115,40.732,38.433,968,1391,1413,1251,1308,1675,1387,1389,15,28.174,29.092,29.092,29.092,2491,1161,2491,613,29,0,1
32.902,31.603,5.562,4.016,1.893,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.177,0.114,-4.996,0.091,1.904,0.199,1.909,0.19,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,47.115,40.732,38.433,968,1391,1413,1251,1308,1673,1388,1389,15,28.174,29.092,29.092,29.092,2491,1160,2491,613,29,0,1
32.987,31.644,5.564,4.016,1.893,3.244,2.449,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.177,0.115,-4.996,0.092,1.904,0.199,1.909,0.19,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,47.284,40.732,38.433,968,1391,1413,1251,1308,1657,1382,1385,15,28.174,28.633,28.633,29.551,2491,1159,2491,613,29,0,1
33.029,31.728,5.562,4.018,1.893,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.177,0.115,-4.996,0.092,1.904,0.199,1.909,0.192,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,47.284,40.888,38.584,968,1392,1413,1251,1308,1675,1388,1389,15,28.174,29.092,29.092,29.551,2491,1158,2491,610,29,0,1
33.071,31.77,5.562,4.016,1.897,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.177,0.116,-4.996,0.093,1.904,0.199,1.909,0.194,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,47.284,40.888,38.584,968,1392,1413,1251,1307,1673,1387,1389,15,28.174,29.092,29.092,29.551,2491,1157,2491,611,29,0,1
33.113,31.811,5.562,4.016,1.893,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.177,0.117,-4.996,0.094,1.904,0.199,1.909,0.194,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,47.454,40.888,38.584,968,1391,1413,1251,1308,1674,1387,1389,15,28.633,29.551,29.092,29.551,2491,1156,2491,612,29,0,1
33.155,31.853,5.564,4.016,1.893,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.118,-4.996,0.094,1.904,0.199,1.906,0.195,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,47.454,40.888,38.735,968,1391,1413,1251,1308,1674,1387,1389,15,28.174,29.092,29.092,29.551,2491,1156,2491,614,29,0,1
33.198,31.895,5.561,4.02,1.891,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.117,-4.996,0.094,1.904,0.199,1.909,0.193,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,47.624,41.045,38.735,968,1391,1413,1251,1308,1673,1387,1389,15,28.633,29.092,29.092,29.551,2491,1155,2491,614,29,0,1
33.24,31.937,5.562,4.016,1.894,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.177,0.115,-4.996,0.092,1.904,0.199,1.909,0.189,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,47.624,41.045,38.735,968,1392,1413,1251,1308,1675,1388,1389,15,28.633,29.551,29.092,29.551,2491,1154,2491,612,29,0,1
33.282,31.979,5.562,4.016,1.893,3.244,2.449,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.177,0.115,-4.996,0.092,1.904,0.199,1.909,0.19,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,47.624,41.045,38.735,968,1392,1413,1251,1308,1673,1387,1389,15,28.633,29.551,29.092,29.551,2491,1153,2491,611,29,0,1
33.325,32.02,5.564,4.016,1.893,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.177,0.115,-4.996,0.092,1.904,0.199,1.909,0.193,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,47.624,41.045,38.886,968,1391,1413,1251,1307,1673,1387,1389,15,28.633,29.551,29.092,29.551,2491,1152,2491,612,29,0,1
33.367,32.062,5.562,4.016,1.893,3.244,2.45,1.195,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.177,0.116,-4.996,0.093,1.904,0.199,1.909,0.194,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,47.795,41.203,38.886,967,1391,1413,1251,1308,1675,1387,1389,15,28.633,29.551,29.092,29.551,2491,1151,2492,614,29,0,1
33.409,32.104,5.564,4.018,1.893,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.117,-4.996,0.094,1.904,0.199,1.909,0.194,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,47.795,41.203,38.886,968,1391,1413,1251,1307,1673,1387,1389,15,28.633,29.551,29.092,29.551,2491,1150,2491,613,29,0,1
33.452,32.146,5.564,4.016,1.893,3.244,2.449,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.119,-4.996,0.096,1.904,0.199,1.906,0.195,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,47.795,41.203,38.886,968,1391,1413,1251,1308,1675,1387,1389,15,28.633,29.551,29.092,29.551,2491,1149,2491,613,29,0,1
33.494,32.188,5.564,4.016,1.893,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.177,0.114,-4.996,0.091,1.904,0.199,1.911,0.189,3.363,-0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,47.795,41.203,39.038,968,1391,1413,1251,1308,1673,1387,1389,15,28.633,29.551,29.092,29.551,2491,1149,2491,613,29,0,1
33.536,32.23,5.564,4.018,1.893,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.177,0.115,-4.996,0.092,1.904,0.199,1.909,0.189,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,47.967,41.361,39.038,968,1391,1413,1251,1308,1675,1388,1390,15,28.633,29.551,29.092,29.551,2491,1148,2491,614,29,0,1
33.579,32.272,5.562,4.014,1.891,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.115,-4.996,0.092,1.904,0.199,1.909,0.191,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.013,0.002,47.967,41.361,39.038,967,1391,1413,1191,1303,1657,1383,1385,15,28.174,29.092,29.092,29.092,2490,1146,2490,611,36,0,1
33.621,32.314,5.564,4.016,1.893,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.177,0.116,-4.996,0.092,1.904,0.199,1.909,0.193,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,47.967,41.361,39.038,968,1392,1413,1251,1308,1675,1388,1389,15,28.633,29.551,29.551,30.012,2491,1147,2491,613,29,0,1
33.621,32.356,5.564,4.016,1.892,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.177,0.116,-4.996,0.093,1.904,0.199,1.909,0.193,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,47.967,41.361,39.19,968,1392,1413,1251,1308,1674,1387,1389,15,28.633,29.551,29.551,30.012,2491,1146,2491,610,29,0,1
33.664,32.397,5.564,4.016,1.891,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.118,-4.986,0.094,1.904,0.199,1.906,0.194,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.013,0.002,47.967,41.519,39.19,967,1391,1413,1191,1303,1658,1382,1384,15,28.633,29.092,29.092,29.092,2490,1144,2490,611,36,0,1
33.706,32.439,5.564,4.018,1.893,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.177,0.118,-4.996,0.095,1.904,0.199,1.906,0.195,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,48.14,41.519,39.19,968,1392,1413,1251,1308,1674,1387,1389,15,28.633,29.551,29.551,30.012,2491,1144,2491,611,29,0,1
33.749,32.481,5.564,4.016,1.893,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.177,0.114,-4.996,0.091,1.904,0.199,1.909,0.189,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,48.14,41.519,39.19,968,1392,1413,1251,1309,1675,1388,1389,15,28.633,29.551,29.551,30.012,2491,1144,2491,612,29,0,1
33.791,32.523,5.564,4.016,1.89,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.118,-4.986,0.092,1.904,0.199,1.906,0.196,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.011,0.002,48.14,41.678,39.342,967,1390,1413,1189,1302,1657,1382,1384,15,28.633,29.092,29.092,29.551,2490,1142,2490,611,36,0,1
33.834,32.523,5.564,4.016,1.892,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.118,-4.996,0.092,1.904,0.199,1.906,0.197,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,48.313,41.678,39.342,968,1391,1413,1251,1308,1675,1387,1389,15,28.633,29.551,29.551,30.012,2491,1142,2491,610,29,0,1
33.876,32.565,5.564,4.02,1.892,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.118,-4.996,0.092,1.904,0.199,1.906,0.198,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,48.313,41.678,39.342,967,1391,1413,1251,1307,1673,1387,1389,15,28.633,29.551,29.551,30.012,2491,1141,2491,611,29,0,1
33.876,32.608,5.564,4.016,1.893,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.118,-4.986,0.092,1.904,0.199,1.904,0.199,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.013,0.002,48.313,41.678,39.342,967,1391,1413,1189,1303,1659,1382,1385,15,28.633,29.092,29.092,29.551,2490,1140,2490,610,36,0,1
33.919,32.65,5.564,4.016,1.896,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.118,-4.996,0.093,1.904,0.199,1.906,0.199,3.363,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,48.313,41.678,39.495,968,1392,1413,1251,1307,1673,1387,1389,15,29.092,30.012,29.551,30.012,2491,1140,2491,611,29,0,1
