THERM_FPGA,THERM_DCB,VMON_6V,VMON_3V7,VMON_1V8,VMON_3V3D,VMON_2V5D,VMON_1V2D,VMON_VCC_FLASH0,VMON_VCC_FLASH1,VMON_VCC_FLASH2,VMON_VCC_FLASH3,VMON_3V3_HK,VMON_GND,GND_RES,GND_RES2,SPE_P5_V,SPE_P5_C,SPE_N5_V,SPE_N5_C,SPE_1VA8_V,SPE_1VA8_C,SPE_1VAD8_V,SPE_1VAD8_C,SPE_3VD3_V,SPE_3VD3_C,SPE_2VD5_V,SPE_2VD5_C,SPE_1VD8_V,SPE_1VD8_C,SPE_1VD5_V,SPE_1VD5_C,SPE_1VD0_V,SPE_1VD0_C,SPE_FPGA_T,SPE_ADC0_T,SPE_ADC1_T,PFPS_DCB_1V8,PFPS_DCB_3V7,PFPS_DCB_5V,PFPS_SPE_1V5,PFPS_SPE_2V3,PFPS_SPE_3V6,PFPS_SPE_P5V5,PFPS_SPE_N5V5,PFPS_MOT_A,PFPS_PA3_T,PFPS_PA2_T,PFPS_PA1_T,PFPS_PA0_T,PFPS_CAR_T,PFPS_PFPS_T,PFPS_BAT_T,VMON_PDU_COMMS,VMON_PDU_PFPS,VMON_PDU_CAROUSEL,ADC_PWR
45.146,43.686,5.576,4.018,1.88,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.238,0.0,0.0,0.0,5.163,0.123,-4.986,0.1,1.901,0.2,1.909,0.185,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.026,0.001,57.583,51.407,49.319,968,1392,1416,1249,1314,1682,1389,1390,15,30.935,28.633,29.551,27.717,2488,862,2488,573,33,0,1
45.146,43.686,5.576,4.018,1.88,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.238,0.0,0.0,0.0,5.163,0.123,-4.986,0.1,1.901,0.2,1.909,0.185,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.023,0.001,57.583,51.407,49.319,968,1392,1416,1249,1314,1683,1389,1390,15,30.935,28.633,29.551,27.717,2488,862,2488,571,33,0,1
45.195,43.686,5.576,4.018,1.88,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.238,0.0,0.0,0.0,5.163,0.123,-4.986,0.1,1.904,0.2,1.909,0.185,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.026,0.001,57.638,51.468,49.38,968,1392,1417,1250,1315,1683,1390,1390,15,30.935,28.633,29.551,27.717,2488,861,2487,574,33,0,1
45.195,43.686,5.576,4.016,1.878,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.238,0.0,0.0,0.0,5.15,0.125,-4.986,0.101,1.901,0.2,1.909,0.186,3.36,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.011,0.002,57.583,51.601,49.319,967,1391,1416,1190,1309,1665,1384,1385,15,30.473,28.174,29.092,27.26,2487,860,2486,572,40,0,1
45.195,43.734,5.576,4.018,1.88,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.15,0.125,-4.986,0.101,1.901,0.2,1.909,0.187,3.36,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,57.583,51.601,49.319,968,1392,1416,1249,1314,1682,1389,1390,15,30.935,28.633,29.551,27.717,2487,861,2487,570,32,0,1
45.195,43.734,5.576,4.016,1.878,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.238,0.0,0.0,0.0,5.15,0.126,-4.986,0.103,1.901,0.2,1.909,0.186,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.013,0.002,57.803,51.601,49.504,967,1391,1415,1190,1309,1667,1384,1385,15,30.473,28.174,29.092,27.26,2487,860,2486,569,40,0,1
45.245,43.734,5.576,4.018,1.88,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.15,0.126,-4.986,0.103,1.904,0.2,1.909,0.186,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.026,0.001,57.858,51.663,49.38,968,1392,1416,1249,1315,1683,1389,1389,15,30.935,28.633,29.551,27.717,2487,860,2487,573,33,0,1
45.245,43.782,5.576,4.018,1.88,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.15,0.128,-4.986,0.104,1.904,0.2,1.909,0.187,3.36,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.026,0.001,57.858,51.663,49.38,968,1392,1416,1249,1314,1682,1389,1389,15,30.935,28.633,29.551,27.717,2488,860,2488,572,33,0,1
45.245,43.782,5.576,4.018,1.88,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.15,0.128,-4.986,0.104,1.901,0.2,1.909,0.187,3.36,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.023,0.001,57.803,51.601,49.319,968,1392,1416,1249,1314,1682,1389,1390,15,30.935,28.633,29.551,27.717,2488,860,2487,571,33,0,1
45.294,43.782,5.576,4.018,1.88,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.238,0.0,0.0,0.0,5.15,0.129,-4.986,0.106,1.901,0.2,1.909,0.187,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.026,0.001,57.803,51.601,49.504,968,1392,1416,1249,1314,1683,1388,1389,15,30.935,29.092,29.551,27.717,2488,860,2487,572,33,0,1
45.294,43.782,5.576,4.018,1.884,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.15,0.129,-4.986,0.106,1.904,0.2,1.909,0.187,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.023,0.001,57.858,51.663,49.566,968,1392,1416,1249,1314,1683,1389,1389,15,30.935,29.092,29.551,27.717,2488,860,2487,572,33,0,1
45.294,43.83,5.576,4.018,1.88,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.238,0.0,0.0,0.0,5.15,0.129,-4.986,0.106,1.901,0.2,1.909,0.187,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.026,0.001,58.025,51.601,49.504,968,1392,1416,1249,1314,1682,1389,1389,15,30.935,29.092,29.551,27.717,2488,859,2487,574,33,0,1
45.343,43.83,5.574,4.016,1.878,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.238,0.0,0.0,0.0,5.15,0.131,-4.975,0.107,1.901,0.2,1.909,0.188,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.011,0.002,58.025,51.797,49.504,967,1391,1415,1189,1308,1665,1383,1384,15,30.473,28.174,29.092,27.26,2486,858,2486,572,40,0,1
45.343,43.878,5.576,4.018,1.88,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.238,0.0,0.0,0.0,5.15,0.131,-4.975,0.107,1.904,0.2,1.909,0.188,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.026,0.001,58.08,51.858,49.566,968,1392,1416,1249,1314,1683,1389,1389,15,30.935,29.092,29.551,27.717,2488,859,2487,575,33,0,1
45.343,43.878,5.574,4.016,1.881,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.238,0.0,0.0,0.0,5.136,0.132,-4.975,0.108,1.901,0.2,1.909,0.187,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.026,0.001,58.025,51.797,49.504,967,1391,1415,1189,1310,1667,1384,1384,15,30.473,28.633,29.092,27.26,2487,858,2487,572,40,0,1
45.393,43.878,5.576,4.018,1.879,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.15,0.132,-4.975,0.108,1.901,0.2,1.909,0.187,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.023,0.001,58.025,51.797,49.504,968,1392,1416,1249,1314,1682,1389,1389,15,30.935,29.092,29.551,27.717,2487,858,2487,574,33,0,1
45.393,43.878,5.576,4.018,1.879,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.238,0.0,0.0,0.0,5.15,0.132,-4.975,0.109,1.904,0.2,1.909,0.188,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.026,0.001,58.08,51.858,49.566,968,1392,1416,1249,1313,1682,1388,1389,15,30.935,29.092,29.551,27.717,2488,858,2487,575,33,0,1
45.393,43.927,5.576,4.018,1.879,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.238,0.0,0.0,0.0,5.15,0.132,-4.975,0.109,1.904,0.2,1.909,0.188,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.026,0.001,58.303,51.858,49.753,968,1392,1416,1249,1314,1683,1389,1389,15,30.935,29.092,30.012,27.717,2487,858,2487,575,33,0,1
45.393,43.927,5.576,4.018,1.879,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.238,0.0,0.0,0.0,5.15,0.132,-4.975,0.108,1.904,0.2,1.909,0.189,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.026,0.001,58.303,51.858,49.753,968,1392,1416,1248,1315,1684,1389,1389,15,31.398,29.092,30.012,28.174,2488,858,2487,570,33,0,1
45.442,43.927,5.574,4.016,1.877,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.238,0.0,0.0,0.0,5.136,0.132,-4.975,0.108,1.901,0.2,1.906,0.189,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.011,0.002,58.248,51.994,49.691,967,1391,1415,1188,1309,1666,1383,1384,15,30.935,28.633,29.551,27.717,2486,857,2486,572,41,0,1
45.442,43.975,5.576,4.018,1.88,3.244,2.451,1.196,0.0,0.0,0.0,0.0,3.238,0.0,0.0,0.0,5.15,0.132,-4.975,0.108,1.904,0.2,1.909,0.189,3.36,0.0,2.551,-0.0,1.802,-0.0,1.5,-0.0,1.023,0.001,58.303,52.055,49.753,968,1392,1416,1248,1313,1681,1389,1389,15,31.398,29.092,30.012,28.174,2488,857,2487,571,33,0,1
45.442,43.975,5.576,4.016,1.878,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.15,0.127,-4.986,0.103,1.901,0.2,1.909,0.186,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.013,0.002,58.248,51.994,49.691,967,1391,1415,1189,1309,1666,1384,1385,15,30.935,28.633,29.551,27.717,2487,856,2486,571,40,0,1
45.492,43.975,5.576,4.018,1.88,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.238,0.0,0.0,0.0,5.15,0.127,-4.986,0.104,1.901,0.2,1.909,0.186,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.023,0.001,58.248,51.994,49.691,968,1392,1416,1249,1315,1684,1389,1390,15,31.398,29.092,30.012,28.174,2487,857,2488,571,33,0,1
45.492,44.023,5.574,4.016,1.878,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.238,0.0,0.0,0.0,5.163,0.116,-4.996,0.093,1.901,0.2,1.911,0.18,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.013,0.002,58.248,51.994,49.879,967,1392,1416,1249,1315,1683,1391,1391,15,31.398,29.092,30.012,28.174,2487,856,2487,571,40,0,1
45.492,44.023,5.576,4.018,1.88,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.238,0.0,0.0,0.0,5.163,0.116,-4.996,0.093,1.901,0.2,1.911,0.18,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.026,0.001,58.472,51.994,49.691,968,1392,1416,1249,1315,1682,1390,1391,15,31.398,29.092,30.012,28.174,2488,856,2487,570,32,0,1
45.492,44.023,5.576,4.018,1.879,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.116,-4.996,0.093,1.901,0.2,1.911,0.18,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.023,0.001,58.472,51.994,49.691,968,1392,1416,1249,1315,1683,1390,1391,15,31.398,29.092,30.012,28.174,2487,856,2488,574,32,0,1
45.541,44.023,5.576,4.018,1.879,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.238,0.0,0.0,0.0,5.163,0.116,-4.996,0.093,1.901,0.2,1.914,0.18,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.026,0.001,58.472,51.994,49.691,968,1392,1417,1249,1316,1685,1391,1391,15,31.398,29.092,30.012,28.174,2488,856,2487,573,32,0,1
45.541,44.072,5.576,4.018,1.879,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.116,-4.996,0.093,1.901,0.2,1.911,0.18,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.023,0.001,58.472,51.994,49.879,968,1392,1416,1249,1315,1684,1390,1391,15,31.398,29.092,30.012,28.174,2487,856,2487,573,32,0,1
45.541,44.072,5.576,4.016,1.878,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.238,0.0,0.0,0.0,5.163,0.116,-4.996,0.093,1.901,0.2,1.911,0.181,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.013,0.002,58.472,52.191,49.879,967,1391,1416,1192,1311,1668,1385,1386,15,30.935,28.633,29.551,27.717,2487,855,2486,574,40,0,1
45.591,44.072,5.576,4.018,1.879,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.238,0.0,0.0,0.0,5.163,0.116,-4.996,0.093,1.901,0.2,1.911,0.181,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.026,0.001,58.472,51.994,49.879,968,1392,1416,1249,1315,1683,1390,1391,15,31.398,29.092,30.012,28.174,2487,855,2487,573,32,0,1
45.591,44.12,5.576,4.016,1.877,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.238,0.0,0.0,0.0,5.163,0.117,-4.996,0.094,1.901,0.2,1.911,0.182,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.013,0.002,58.472,52.191,49.879,967,1391,1416,1191,1310,1666,1385,1386,15,30.935,29.092,29.551,27.717,2486,854,2486,573,40,0,1
45.591,44.12,5.576,4.018,1.879,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.238,0.0,0.0,0.0,5.163,0.117,-4.996,0.094,1.901,0.2,1.911,0.182,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.023,0.001,58.698,52.191,49.879,968,1392,1416,1249,1315,1683,1390,1391,15,31.398,29.092,30.012,28.174,2487,855,2487,572,33,0,1
45.641,44.12,5.576,4.016,1.877,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.238,0.0,0.0,0.0,5.163,0.118,-4.986,0.094,1.901,0.2,1.911,0.182,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.013,0.002,58.698,52.191,49.879,967,1391,1416,1190,1311,1668,1385,1386,15,30.935,29.092,30.473,28.174,2488,854,2487,574,32,0,1
45.641,44.169,5.578,4.018,1.879,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.118,-4.996,0.094,1.901,0.2,1.911,0.182,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.023,0.001,58.698,52.191,49.879,968,1392,1416,1249,1315,1683,1390,1391,15,31.398,29.092,30.473,28.174,2487,854,2487,569,32,0,1
45.641,44.169,5.578,4.018,1.879,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.238,0.0,0.0,0.0,5.163,0.119,-4.996,0.096,1.901,0.2,1.911,0.183,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.023,0.001,58.698,52.191,49.879,968,1392,1417,1249,1314,1682,1390,1390,15,31.398,29.551,30.012,28.633,2488,854,2487,573,33,0,1
45.641,44.169,5.578,4.018,1.881,3.244,2.451,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.119,-4.996,0.096,1.901,0.2,1.911,0.183,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.023,0.001,58.698,52.191,49.879,968,1392,1416,1249,1314,1683,1390,1390,15,31.398,29.092,30.473,28.174,2487,854,2488,572,33,0,1
45.69,44.217,5.576,4.018,1.88,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.119,-4.996,0.096,1.904,0.2,1.911,0.183,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.026,0.001,58.753,52.252,50.128,968,1392,1416,1249,1315,1685,1390,1391,15,31.398,29.551,30.473,28.633,2488,854,2487,570,32,0,1
45.69,44.217,5.576,4.016,1.878,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.238,0.0,0.0,0.0,5.15,0.12,-4.986,0.096,1.901,0.2,1.909,0.184,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.013,0.002,58.698,52.389,50.067,967,1391,1416,1190,1310,1667,1385,1385,15,30.935,29.092,30.012,27.717,2486,852,2487,572,40,0,1
45.69,44.217,5.576,4.018,1.879,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.238,0.0,0.0,0.0,5.163,0.12,-4.996,0.096,1.901,0.2,1.911,0.184,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.023,0.001,58.925,52.389,50.067,968,1392,1417,1249,1314,1682,1390,1390,15,31.398,29.551,30.473,28.633,2487,853,2487,572,32,0,1
45.74,44.217,5.578,4.016,1.878,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.238,0.0,0.0,0.0,5.15,0.122,-4.986,0.098,1.901,0.2,1.909,0.184,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.013,0.002,58.925,52.389,50.067,967,1391,1416,1190,1310,1667,1384,1385,15,30.935,29.092,30.012,28.174,2486,852,2486,571,40,0,1
45.74,44.266,5.578,4.018,1.879,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.238,0.0,0.0,0.0,5.163,0.122,-4.986,0.098,1.901,0.2,1.911,0.184,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.023,0.001,58.925,52.389,50.067,968,1392,1416,1249,1315,1684,1390,1390,15,31.862,29.551,30.473,28.633,2487,852,2487,574,33,0,1
45.74,44.266,5.576,4.018,1.879,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.238,0.0,0.0,0.0,5.15,0.124,-4.986,0.1,1.901,0.2,1.909,0.185,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.023,0.001,58.925,52.389,50.067,968,1392,1416,1248,1315,1684,1389,1390,15,31.398,29.551,30.473,28.633,2487,852,2487,569,33,0,1
45.79,44.266,5.576,4.018,1.879,3.244,2.45,1.196,0.0,0.0,0.0,0.0,3.236,0.0,0.0,0.0,5.163,0.124,-4.986,0.1,1.901,0.2,1.909,0.185,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.023,0.001,58.925,52.389,50.067,968,1392,1417,1249,1314,1682,1390,1390,15,31.862,30.012,30.473,28.633,2487,852,2487,573,33,0,1
45.79,44.314,5.576,4.018,1.879,3.244,2.451,1.196,0.0,0.0,0.0,0.0,3.238,0.0,0.0,0.0,5.15,0.125,-4.986,0.101,1.901,0.2,1.909,0.185,3.36,0.0,2.551,-0.0,1.8,-0.0,1.5,-0.0,1.026,0.001,58.925,52.389,50.067,968,1392,1416,1248,1314,1682,1389,1390,15,31.398,29.551,30.473,28.633,2487,852,2487,574,33,0,1
